LAW_NUM,RANK_NAME,REC_ID,LISTING,EFFECTIVE_FROM,PARTY_ISO2,IS_CURRENT,HASH_NOTE,POPULATIONS_ISO2,EXCLUDEDpopulations_ISO,IS_INCLUSION,INCLUDED_IN,RANK,EXCLUDED_REC_IDS,FULL_NOTE_EN
140,GENUS,983,B,15/12/2012,,0,#4 No 1158/2012,,,0,,,,"Except for the species included in Annex A [Sarracenia oreophila</i>, <i>S. rubra_spp. <i>alabamensis</i>, <i>S. rubra</i> spp. <i>jonesii</i>]."
139,GENUS,983,B,14/02/2012,,0,#4 No 101/2012,,,0,,,,"Except for the species included in Annex A [Sarracenia oreophila</i>, <i>S. rubra_spp. <i>alabamensis</i>, <i>S. rubra</i> spp. <i>jonesii</i>]."
138,GENUS,983,B,15/08/2010,,0,#4 No 709/2010,,,0,,,,"Except for the species included in Annex A [Sarracenia oreophila</i>, <i>S. rubra_spp. <i>alabamensis</i>, <i>S. rubra</i> spp. <i>jonesii</i>]."
137,GENUS,983,B,22/05/2009,,0,#1 No 407/2009,,,0,,,,"Except for the species included in Annex A [Sarracenia oreophila</i>, <i>S. rubra_spp. <i>alabamensis</i>, <i>S. rubra</i> spp. <i>jonesii</i>]."
100,GENUS,983,B,11/04/2008,,0,#1 No 318/2008,,,0,,,,"Except for the species included on Annex A (<i>S.oreophila, S. rubra</i> spp. <i>alabamensis, S. r. jonesii</i>)."
98,GENUS,983,B,22/08/2005,,0,#1 No 1332/2005,,,0,,,,"Except for the species included on Annex A (<i>S.oreophila, S. rubra</i> spp. <i>alabamensis, S. r. jonesii</i>)."
82,GENUS,983,B,30/08/2003,,0,#1 No 1497/2003,,,0,,,,Except for the species included on Annex A.
29,GENUS,983,B,18/12/2000,,0,#1 No 2724/2000,,,0,,,,
8,GENUS,983,B,01/06/1997,,0,#1 No 338/97,,,0,,,,
140,GENUS,1056,B,15/12/2012,,0,#4 No 1158/2012,,,0,,,,
139,GENUS,1056,B,14/02/2012,,0,#4 No 101/2012,,,0,,,,
138,GENUS,1056,B,15/08/2010,,0,#4 No 709/2010,,,0,,,,
137,GENUS,1056,B,22/05/2009,,0,#1 No 407/2009,,,0,,,,
100,GENUS,1056,B,11/04/2008,,0,#1 No 318/2008,,,0,,,,
98,GENUS,1056,B,22/08/2005,,0,#1 No 1332/2005,,,0,,,,
82,GENUS,1056,B,30/08/2003,,0,#1 No 1497/2003,,,0,,,,Except for the species included on Annex A.
29,GENUS,1056,B,18/12/2000,,0,#1 No 2724/2000,,,0,,,,
8,GENUS,1056,B,01/06/1997,,0,#1 No 338/97,,,0,,,,
140,GENUS,1063,A,15/12/2012,,0,,,,0,,,,
139,GENUS,1063,A,14/02/2012,,0,,,,0,,,,
138,GENUS,1063,A,15/08/2010,,0,,,,0,,,,
137,GENUS,1063,A,22/05/2009,,0,,,,0,,,,
100,GENUS,1063,A,11/04/2008,,0,,,,0,,,,
99,GENUS,1063,A,27/11/1997,,0,,,,0,,,,
98,GENUS,1063,A,22/08/2005,,0,,,,0,,,,
82,GENUS,1063,A,30/08/2003,,0,,,,0,,,,
29,GENUS,1063,A,18/12/2000,,0,,,,0,,,,
140,SPECIES,1098,A,15/12/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
139,SPECIES,1098,A,14/02/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
138,SPECIES,1098,A,15/08/2010,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, and transported in sterile containers, are not subject to the provisions of this Regulation. only if the specimens meet the definition of ""artificially propagated"" in accordance with Article 56 of Commission Regulation (EC) No 865/2006."
137,SPECIES,1098,A,22/05/2009,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
100,SPECIES,1098,A,11/04/2008,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
98,SPECIES,1098,A,22/08/2005,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
82,SPECIES,1098,A,30/08/2003,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
29,SPECIES,1098,A,18/12/2000,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
8,SPECIES,1098,A,01/06/1997,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
140,GENUS,1130,A,15/12/2012,,0,,,,0,,,,
139,GENUS,1130,A,14/02/2012,,0,,,,0,,,,
138,GENUS,1130,A,15/08/2010,,0,,,,0,,,,
137,GENUS,1130,A,22/05/2009,,0,,,,0,,,,
100,GENUS,1130,A,11/04/2008,,0,,,,0,,,,
98,GENUS,1130,A,22/08/2005,,0,,,,0,,,,
82,GENUS,1130,A,30/08/2003,,0,,,,0,,,,"Includes generic synonyms <i>Gymnocactus</i> and <i>Normanbokea_; also referenced in genera <i>Kadenicarpus</i>, <i>Neolloydia</i>, <i>Pediocactus</i>, <i>Pelecyphora</i>, <i>Strombocactus</i>, <i>Thelocactus</i> and <i>Toumeya</i>."
29,GENUS,1130,A,18/12/2000,,0,,,,0,,,,"Includes generic synonyms <i>Gymnocactus</i> and <i>Normanbokea</i>; also referenced in genera <i>Kadenicarpus</i>, <i>Neolloydia</i>, <i>Pediocactus</i>, <i>Pelecyphora</i>, <i>Strombocactus</i>, <i>Thelocactus</i> and <i>Toumeya</i>."
8,GENUS,1130,A,01/06/1997,,0,,,,0,,,,Also referenced in genus <i>Neolloydia</i>.
140,GENUS,1132,A,15/12/2012,,0,,,,0,,,,
139,GENUS,1132,A,14/02/2012,,0,,,,0,,,,
138,GENUS,1132,A,15/08/2010,,0,,,,0,,,,
137,GENUS,1132,A,22/05/2009,,0,,,,0,,,,
100,GENUS,1132,A,11/04/2008,,0,,,,0,,,,
98,GENUS,1132,A,22/08/2005,,0,,,,0,,,,
82,GENUS,1132,A,30/08/2003,,0,,,,0,,,,Also referenced in genus <i>Parodia</i>.
29,GENUS,1132,A,18/12/2000,,0,,,,0,,,,Also referenced in genus <i>Parodia</i>.
8,GENUS,1132,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,1991,A,15/12/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
139,SPECIES,1991,A,14/02/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
138,SPECIES,1991,A,15/08/2010,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, and transported in sterile containers, are not subject to the provisions of this Regulation. only if the specimens meet the definition of ""artificially propagated"" in accordance with Article 56 of Commission Regulation (EC) No 865/2006."
137,SPECIES,1991,A,22/05/2009,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
100,SPECIES,1991,A,11/04/2008,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
98,SPECIES,1991,A,22/08/2005,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
82,SPECIES,1991,A,30/08/2003,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
29,SPECIES,1991,A,18/12/2000,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
8,SPECIES,1991,A,01/06/1997,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
140,SPECIES,2220,A,15/12/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
139,SPECIES,2220,A,14/02/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
138,SPECIES,2220,A,15/08/2010,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, and transported in sterile containers, are not subject to the provisions of this Regulation. only if the specimens meet the definition of ""artificially propagated"" in accordance with Article 56 of Commission Regulation (EC) No 865/2006."
137,SPECIES,2220,A,22/05/2009,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
100,SPECIES,2220,A,11/04/2008,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
98,SPECIES,2220,A,22/08/2005,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
82,SPECIES,2220,A,30/08/2003,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
29,SPECIES,2220,A,18/12/2000,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
8,SPECIES,2220,A,01/06/1997,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
140,SPECIES,3025,D,15/12/2012,,0,,,,0,,,,Live specimens only.
139,SPECIES,3025,D,14/02/2012,,0,,,,0,,,,Live specimens only.
138,SPECIES,3025,D,15/08/2010,,0,,,,0,,,,Live specimens only.
137,SPECIES,3025,D,22/05/2009,,0,,,,0,,,,Live specimens only.
100,SPECIES,3025,D,11/04/2008,,0,,,,0,,,,Live specimens only.
98,SPECIES,3025,D,22/08/2005,,0,,,,0,,,,Live specimens only.
83,SPECIES,3025,D,01/06/1997,,0,,,,0,,,,Live specimens only.
82,SPECIES,3025,D,30/08/2003,,0,,,,0,,,,Live specimens only.
29,SPECIES,3025,D,18/12/2000,,0,,,,0,,,,Live specimens only.
29,SPECIES,3687,DELA,18/12/2000,,0,,,,0,,,,
8,SPECIES,3687,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,3940,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,3940,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,3940,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,3940,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,3940,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,3940,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,3940,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,3940,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,3940,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,3942,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,3942,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,3942,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,3942,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,3942,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,3942,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,3942,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,3942,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,3942,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,3956,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,3956,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,3956,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,3956,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,3956,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,3956,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,3956,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,3956,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,3956,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,4044,A,15/12/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
139,SPECIES,4044,A,14/02/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
138,SPECIES,4044,A,15/08/2010,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, and transported in sterile containers, are not subject to the provisions of this Regulation. only if the specimens meet the definition of ""artificially propagated"" in accordance with Article 56 of Commission Regulation (EC) No 865/2006."
137,SPECIES,4044,A,22/05/2009,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
100,SPECIES,4044,A,11/04/2008,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
98,SPECIES,4044,A,22/08/2005,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
82,SPECIES,4044,A,30/08/2003,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
29,SPECIES,4044,A,18/12/2000,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
8,SPECIES,4044,A,01/06/1997,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
140,SPECIES,4445,A,15/12/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
139,SPECIES,4445,A,14/02/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
138,SPECIES,4445,A,15/08/2010,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, and transported in sterile containers, are not subject to the provisions of this Regulation. only if the specimens meet the definition of ""artificially propagated"" in accordance with Article 56 of Commission Regulation (EC) No 865/2006."
137,SPECIES,4445,A,22/05/2009,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
100,SPECIES,4445,A,11/04/2008,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
98,SPECIES,4445,A,22/08/2005,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
82,SPECIES,4445,A,30/08/2003,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
29,SPECIES,4445,A,18/12/2000,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
8,SPECIES,4445,A,01/06/1997,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
82,SPECIES,5162,B,30/08/2003,,0,,,,1,38,GENUS,,
29,SPECIES,5162,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,5162,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,5165,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,5165,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,5165,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,5165,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,5165,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,5165,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,5165,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,5165,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,5165,A,01/06/1997,,0,,,,0,,,,
138,SPECIES,5823,DELB,15/08/2010,,0,#1 No 709/2010,,,0,,,,
137,SPECIES,5823,B,22/05/2009,,0,#1 No 407/2009,,,0,,,,
100,SPECIES,5823,B,11/04/2008,,0,#1 No 318/2008,,,0,,,,
98,SPECIES,5823,B,22/08/2005,,0,#1 No 1332/2005,,,0,,,,
82,SPECIES,5823,B,30/08/2003,,0,#1 No 1497/2003,,,0,,,,
29,SPECIES,5823,B,18/12/2000,,0,#1 No 2724/2000,,,0,,,,
8,SPECIES,5823,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,5831,D,15/12/2012,,0,,,,0,,,,Live specimens only.
139,SPECIES,5831,D,14/02/2012,,0,,,,0,,,,Live specimens only.
138,SPECIES,5831,D,15/08/2010,,0,,,,0,,,,Live specimens only.
137,SPECIES,5831,D,22/05/2009,,0,,,,0,,,,Live specimens only.
100,SPECIES,5831,D,11/04/2008,,0,,,,0,,,,Live specimens only.
98,SPECIES,5831,D,22/08/2005,,0,,,,0,,,,Live specimens only.
83,SPECIES,5831,D,01/06/1997,,0,,,,0,,,,Live specimens only.
82,SPECIES,5831,D,30/08/2003,,0,,,,0,,,,Live specimens only.
29,SPECIES,5831,D,18/12/2000,,0,,,,0,,,,Live specimens only.
138,SPECIES,5894,DELB,15/08/2010,,0,#1 No 709/2010,,,0,,,,
137,SPECIES,5894,B,22/05/2009,,0,#1 No 407/2009,,,0,,,,
100,SPECIES,5894,B,11/04/2008,,0,#1 No 318/2008,,,0,,,,
98,SPECIES,5894,B,22/08/2005,,0,#1 No 1332/2005,,,0,,,,
82,SPECIES,5894,B,30/08/2003,,0,#1 No 1497/2003,,,0,,,,
29,SPECIES,5894,B,18/12/2000,,0,#1 No 2724/2000,,,0,,,,
8,SPECIES,5894,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,6212,C,15/12/2012,NP,0,#1 No 1158/2012,,,0,,,,
139,SPECIES,6212,C,14/02/2012,NP,0,#1 No 101/2012,,,0,,,,
138,SPECIES,6212,C,15/08/2010,NP,0,#1 No 709/2010,,,0,,,,
137,SPECIES,6212,C,22/05/2009,NP,0,#1 No 407/2009,,,0,,,,
100,SPECIES,6212,C,11/04/2008,NP,0,#1 No 318/2008,,,0,,,,
98,SPECIES,6212,C,22/08/2005,NP,0,#1 No 1332/2005,,,0,,,,
82,SPECIES,6212,C,30/08/2003,NP,0,#1 No 1497/2003,,,0,,,,
29,SPECIES,6212,C,18/12/2000,NP,0,#1 No 2724/2000,,,0,,,,
8,SPECIES,6212,C,01/06/1997,NP,0,#1 No 338/97,,,0,,,,
140,SPECIES,7994,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,7994,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,7994,B,15/08/2010,,0,,,,0,,,,
140,SPECIES,8172,B,15/12/2012,,0,#4 No 1158/2012,,,0,,,,
139,SPECIES,8172,B,14/02/2012,,0,#4 No 101/2012,,,0,,,,
138,SPECIES,8172,B,15/08/2010,,0,#4 No 709/2010,,,0,,,,
137,SPECIES,8172,B,22/05/2009,,0,#1 No 407/2009,,,0,,,,
100,SPECIES,8172,B,11/04/2008,,0,#1 No 318/2008,,,0,,,,
98,SPECIES,8172,B,22/08/2005,,0,#1 No 1332/2005,,,0,,,,
82,SPECIES,8172,B,30/08/2003,,0,#1 No 1497/2003,,,0,,,,
29,SPECIES,8172,B,18/12/2000,,0,#1 No 2724/2000,,,0,,,,
140,SPECIES,8448,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8448,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8448,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8448,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8448,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8448,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8448,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8448,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8448,A,01/06/1997,,0,,,,0,,,,
100,SPECIES,8451,DELA,11/04/2008,,0,,,,0,,,,
98,SPECIES,8451,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8451,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8451,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8451,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8540,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8540,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8540,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8540,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8540,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8540,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8540,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8540,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8540,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8541,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8541,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8541,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8541,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8541,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8541,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8541,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8541,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8541,A,01/06/1997,,0,,,,0,,,,Also referenced in genus <i>Toumeya</i>.
140,SPECIES,8551,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8551,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8551,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8551,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8551,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8551,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8551,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8551,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8551,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8555,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,8555,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,8555,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8555,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8555,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8555,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8555,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,8555,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8555,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8558,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,8558,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,8558,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,8558,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,8558,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,8558,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,8558,B,30/08/2003,,0,,,,0,,,,
29,SPECIES,8558,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,8558,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,8565,B,15/12/2012,,0,#4 No 1158/2012,,,0,,,,
139,SPECIES,8565,B,14/02/2012,,0,#4 No 101/2012,,,0,,,,
138,SPECIES,8565,B,15/08/2010,,0,#4 No 709/2010,,,0,,,,
137,SPECIES,8565,B,22/05/2009,,0,#1 No 407/2009,,,0,,,,
100,SPECIES,8565,B,11/04/2008,,0,#1 No 318/2008,,,0,,,,
98,SPECIES,8565,B,22/08/2005,,0,#1 No 1332/2005,,,0,,,,
29,SPECIES,8565,B,18/12/2000,,0,#1 No 2724/2000,,,0,,,,Excluding all species that are not succulent.
8,SPECIES,8565,B,01/06/1997,,0,#1 No 338/97,,,0,,,,
140,SPECIES,8702,A,15/12/2012,,0,,,,0,,,,Includes the var. <i>aurantiaca</i>.
139,SPECIES,8702,A,14/02/2012,,0,,,,0,,,,Includes the var. <i>aurantiaca</i>.
138,SPECIES,8702,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,8702,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8702,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8702,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8702,A,30/08/2003,,0,,,,0,,,,Includes Aloe haworthioides var. <i>aurantiaca.
29,SPECIES,8702,A,18/12/2000,,0,,,,0,,,,Includes <i>Aloe haworthioides</i> var. <i>aurantiaca</i>.
8,SPECIES,8702,A,01/06/1997,,0,,,,0,,,,Includes <i>Aloe haworthioides</i> var. <i>aurantiaca</i>.
140,SPECIES,8704,A,15/12/2012,,0,,,,0,,,,Includes the vars. <i>maniaensis</i>.
139,SPECIES,8704,A,14/02/2012,,0,,,,0,,,,Includes the vars. <i>maniaensis</i>
138,SPECIES,8704,A,15/08/2010,,0,,,,0,,,,Includes the vars. <i>maniaensis</i>
137,SPECIES,8704,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,8704,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,8704,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,8704,A,30/08/2003,,0,,,,0,,,,Includes <i>Aloe laeta</i> var. <i>maniaensis</i>.
29,SPECIES,8704,A,18/12/2000,,0,,,,0,,,,Includes <i>Aloe laeta</i> var. <i>maniaensis</i>.
8,SPECIES,8704,A,01/06/1997,,0,,,,0,,,,Includes <i>Aloe laeta</i> var. <i>maniaensis</i>.
140,SPECIES,8715,D,15/12/2012,,0,,,,0,,,,Live specimens only.
139,SPECIES,8715,D,14/02/2012,,0,,,,0,,,,Live specimens only.
138,SPECIES,8715,D,15/08/2010,,0,,,,0,,,,Live specimens only.
137,SPECIES,8715,D,22/05/2009,,0,,,,0,,,,Live specimens only.
