rank_name,rec_id,listing,effective_from,party_iso2,is_current,populations_iso2,EXCLUDEDpopulations_iso,is_inclusion,included_in_RecID,RankforInclusions,excluded_rec_ids,short_note_en,short_note_es,short_note_fr,full_note_en,SpeciesIndexAnnotation,HistoryAnnotation,hash_note,Notes
SPECIES,17514,II,18/01/1990,,0,,,0,,,,,,,,,,CoP7 #1,
SPECIES,17514,DELI,18/01/1990,,0,,,0,,,,,,,,,,,
SPECIES,17514,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,41883,II,23/06/2010,,1,,,0,,,,,,,,,,CoP15 #4,
SPECIES,41883,II,13/09/2007,,0,,,0,,,,,,,,,,CoP14 #1,
SPECIES,41883,II,13/02/2003,,0,,,0,,,,,,,,,,,
SPECIES,44025,II/r,23/06/2010,CA,1,,,0,,,,,,,,,,,
SPECIES,44025,II,23/06/2010,,1,,,0,,,,,,,,,,CoP15 #11,
SPECIES,44025,DELIII,23/06/2010,,0,,,0,,,,,,,,,,,
SPECIES,79653,II,13/09/2007,,1,,,0,,,,,,,,,,CoP14 #10,
SPECIES,50046,DELII,18/09/1997,,1,,,0,,,,,,,,,,,
SPECIES,50046,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,50046,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,50046,II/r,01/08/1985,AT,0,,,0,,,,,,,,,,,
SPECIES,50046,II,01/08/1985,,0,,,0,,,,,,,,,,CoP5 #1,
SPECIES,32014,II,23/06/2010,,1,,,0,,,,,,,,,,CoP15 #4,
SPECIES,32014,II,13/09/2007,,0,,,0,,,,,,,,,,CoP14 #1,
SPECIES,32014,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,32014,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,32014,II,18/01/1990,,0,,,0,,,,,,,,,,CoP7 #1,
SPECIES,32014,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,32270,DELI,01/08/1985,,1,,,0,,,,,,,,,,,
SPECIES,32270,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,12403,II,16/02/1995,,1,,,1,4,FAMILY,,Included in ORCHIDACEAE spp.,Incluida en ORCHIDACEAE spp.,Inclus dans ORCHIDACEAE spp.,,,,,
SPECIES,12403,DELI,16/02/1995,,0,,,0,,,,,,,,,,,
SPECIES,12403,I,16/04/1993,,0,,,0,,,,Tissue cultures and flasked seedling cultures are not subject to the provisions of the Convention.,Los cultivos de tejido y los cultivos de plántulas en frascos no están sujetos a las disposiciones de la Convención.,Les cultures de tissus et les cultures de plantules en flacons ne sont pas soumises aux dispositions de la Convention. ,,,,,
SPECIES,12403,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,39701,II,12/01/2005,,1,,,1,4,FAMILY,,Included in ORCHIDACEAE spp.,Incluida en ORCHIDACEAE spp.,Inclus dans ORCHIDACEAE spp.,,,,,
SPECIES,39701,DELI,12/01/2005,,0,,,0,,,,,,,,,,,
SPECIES,39701,I,16/02/1995,,0,,,0,,,,"Designates all parts and derivatives, except: seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers.","Designa todas las partes y derivados, excepto: los cultivos de plántulas o de tejidos obtenidos in vitro, en medios sólidos o líquidos, que se transportan en envases estériles.","Désigne toutes les parties et tous les produits sauf les cultures de plantules ou de tissus obtenues in vitro, en milieu solide ou liquide, transportées en conteneurs stériles.",,,,,
SPECIES,39701,I,16/04/1993,,0,,,0,,,,Tissue cultures and flasked seedling cultures are not subject to the provisions of the Convention.,Los cultivos de tejido y los cultivos de plántulas en frascos no están sujetos a las disposiciones de la Convención.,Les cultures de tissus et les cultures de plantules en flacons ne sont pas soumises aux dispositions de la Convention. ,,,,,
SPECIES,39701,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,61851,III,14/10/2010,BO,1,,,0,,,,,,,,,,CoP15 #5,
SPECIES,75867,III,14/10/2010,BO,1,,,0,,,,,,,,,,CoP15 #5,
SPECIES,49569,III,27/04/2011,BR,1,,,0,,,,,,,,,,CoP15 #5,
SPECIES,49569,III,14/10/2010,BO,1,,,0,,,,,,,,,,CoP15 #5,
SPECIES,81215,DELI,29/07/1983,,1,,,0,,,,,,,,,,,
SPECIES,81215,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,32812,DELII,19/07/2000,,1,,,0,,,,,,,,,,,
SPECIES,32812,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,32812,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,32812,II,01/08/1985,,0,,,0,,,,,,,,,,CoP5 #1,
SPECIES,32812,II/w,01/01/1983,CH,0,,,0,,,,,,,,,,,
SPECIES,32812,II/r,28/06/1979,CH,0,,,0,,,,,,,,,,,
SPECIES,32812,II,28/06/1979,,0,,,0,,,,,,,,,,,
SPECIES,41893,I,12/01/2005,,1,,,0,,,,,,,,,,,
SPECIES,41893,DELII,12/01/2005,,0,,,0,,,,,,,,,,,
SPECIES,41893,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,41893,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,41893,II,01/08/1985,,0,,,0,,,,,,,,,,CoP5 #1,
SPECIES,41893,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,41897,DELII,22/10/1987,,1,,,0,,,,,,,,,,,
SPECIES,41897,II,01/08/1985,,0,,,0,,,,,,,,,,CoP5 #1,
SPECIES,41897,II,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,8172,II,23/06/2010,,1,,,0,,,,,,,,,,CoP15 #4,
SPECIES,8172,II,13/09/2007,,0,,,0,,,,,,,,,,CoP14 #1,
SPECIES,8172,II,19/07/2000,,0,,,0,,,,,,,,,,CoP11 #1,
SPECIES,50973,II,23/06/2010,,1,,,0,,,,,,,,,,CoP15 #4,
SPECIES,50973,II,13/09/2007,,0,,,0,,,,,,,,,,CoP14 #1,
SPECIES,50973,II,12/01/2005,,0,,,0,,,,,,,,,,CoP13 #1,
SPECIES,29487,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,29487,I/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,29487,I,29/07/1983,,1,,,0,,,,,,,,,,,
SPECIES,7997,II/r,15/07/2004,PW,1,,,0,,,,,,,,,,,
SPECIES,10377,I,22/10/1987,,1,,,0,,,,,,,,,,,
SPECIES,10392,II,04/02/1977,,1,,,1,14,FAMILY,,Included in CYCADACEAE spp.,Incluida en CYCADACEAE spp.,Inclus dans CYCADACEAE spp.,,,,,
SPECIES,10392,DELIII,04/02/1977,,0,,,0,,,,,,,,,,,
SPECIES,10392,III,16/11/1975,NP,0,,,0,,,,,,,,,,,
SPECIES,17388,DELII,11/06/1992,,1,,,0,,,,,,,,,,,
SPECIES,17388,II,18/01/1990,,0,,,0,,,,,,,,,,,
SPECIES,17388,DELI,18/01/1990,,0,,,0,,,,,,,,,,,
SPECIES,17388,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,9374,II/r,23/06/2010,CA,1,,,0,,,,,,,,,,,
SPECIES,9374,II,23/06/2010,,1,,,0,,,,,,,,,,,
Species,200005,II,12/06/2013,,1,,,0,,,,,,,,,,,
SPECIES,9377,II/r,23/06/2010,CA,1,,,0,,,,,,,,,,,
SPECIES,9377,II,23/06/2010,,1,,,0,,,,,,,,,,,
SPECIES,53514,II,12/06/2013,,1,,,0,,,,,,,,,,CoP16 #5,
SPECIES,105022,II,12/06/2013,,1,,,0,,,,,,,,,,CoP16 #6,
SPECIES,171388,DELIII,12/06/2013,MG,0,,,0,,,,,,,,,,,
SPECIES,171388,III,22/12/2011,MG,0,,,0,,,,,,,,,,CoP15 #5,
SPECIES,172202,DELIII,12/06/2013,MG,0,,,0,,,,,,,,,,,
SPECIES,172202,III,22/12/2011,MG,0,,,0,,,,,,,,,,CoP15 #5,
SPECIES,61803,I,11/06/1992,,1,,,0,,,,,,,,,,,
SPECIES,171320,DELIII,12/06/2013,MG,0,,,0,,,,,,,,,,,
SPECIES,171320,III,22/12/2011,MG,0,,,0,,,,,,,,,,CoP15 #5,
SPECIES,172353,DELIII,12/06/2013,MG,0,,,0,,,,,,,,,,,
SPECIES,172353,III,22/12/2011,MG,0,,,0,,,,,,,,,,CoP15 #5,
SPECIES,61651,II,12/06/2013,,1,,,0,,,,,,,,,,CoP16 #6,
SPECIES,61651,DELIII,12/06/2013,,0,,,0,,,,,,,,,,,
SPECIES,19801,II,12/06/2013,,1,,,0,,,,,,,,,,CoP16 #6,
SPECIES,19801,DELIII,12/06/2013,GT,0,,,0,,,,,,,,,,,
SPECIES,167996,DELIII,12/06/2013,MG,0,,,0,,,,,,,,,,,
SPECIES,167996,III,22/12/2011,MG,0,,,0,,,,,,,,,,CoP15 #5,
SPECIES,25365,DELII,19/07/2000,,1,,,0,,,,,,,,,,,
SPECIES,25365,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,25365,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,25365,II,01/08/1985,,0,,,0,,,,,,,,,,CoP5 #1,
SPECIES,25365,II/w,01/01/1983,CH,0,,,0,,,,,,,,,,,
SPECIES,25365,II/w,01/01/1983,LI,0,,,0,,,,,,,,,,,
SPECIES,25365,II/r,06/06/1981,CH,0,,,0,,,,,,,,,,,
SPECIES,25365,II/r,06/06/1981,LI,0,,,0,,,,,,,,,,,
SPECIES,25365,II,06/06/1981,,0,,,0,,,,,,,,,,,
SPECIES,39634,I,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #8,
SPECIES,31356,II,16/02/1995,,1,,,1,4,FAMILY,,Included in ORCHIDACEAE spp.,Incluida en ORCHIDACEAE spp.,Inclus dans ORCHIDACEAE spp.,,,,,
SPECIES,31356,DELI,16/02/1995,,0,,,0,,,,,,,,,,,
SPECIES,31356,I,16/04/1993,,0,,,0,,,,Tissue cultures and flasked seedling cultures are not subject to the provisions of the Convention.,Los cultivos de tejido y los cultivos de plántulas en frascos no están sujetos a las disposiciones de la Convención.,Les cultures de tissus et les cultures de plantules en flacons ne sont pas soumises aux dispositions de la Convention. ,,,,,
SPECIES,31356,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,8565,II,23/06/2010,,1,,,0,,,,,,,,,,CoP15 #4,
SPECIES,8565,II,13/09/2007,,0,,,0,,,,,,,,,,CoP14 #1,
SPECIES,8565,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,8565,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,8565,II,11/06/1992,,0,,,0,,,,,,,,,,CoP8 #1,
SPECIES,31244,II,23/06/2010,,1,,,0,,,,,,,,,,CoP15 #4,
SPECIES,31244,II,13/09/2007,,0,,,0,,,,,,,,,,CoP14 #1,
SPECIES,31244,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,31244,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,31244,II,01/08/1985,,0,,,0,,,,,,,,,,CoP5 #1,
SPECIES,31244,II,01/07/1975,,0,,,0,,,,,,,,,,Pre-CoP1 #1,
SPECIES,192592,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192592,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192592,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192536,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192536,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192536,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160587,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160587,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160587,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160584,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160584,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160584,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160611,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160611,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160611,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192537,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192537,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192537,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160578,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160578,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160578,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192538,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192538,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192538,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160573,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160573,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160573,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160550,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160550,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160550,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192541,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192541,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192541,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160552,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160552,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160552,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160591,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160591,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160591,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160599,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160599,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160599,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160555,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160555,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160555,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160547,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160547,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160547,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192542,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192542,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192542,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192544,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192544,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192544,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192545,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192545,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192545,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192547,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192547,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192547,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160562,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160562,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160562,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192548,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192548,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192548,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160604,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160604,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160604,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192549,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192549,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192549,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192550,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192550,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192550,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160588,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160588,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160588,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160564,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160564,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160564,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160581,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160581,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160581,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160606,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160606,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160606,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,14535,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,14535,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,14535,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192552,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192552,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192552,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160559,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160559,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160559,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192554,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192554,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192554,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160592,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160592,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160592,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160558,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160558,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160558,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160579,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160579,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160579,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192555,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192555,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192555,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192556,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192556,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192556,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192557,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192557,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192557,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160551,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160551,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160551,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,12222,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,12222,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,12222,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192560,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192560,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192560,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160568,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160568,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160568,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192561,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192561,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192561,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192562,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192562,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192562,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192563,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192563,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192563,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192564,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192564,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192564,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
