Kingdom, PhyName, ClaName, OrdName, FamName, GenName, Spcname, SpcInfraepithet, Spcrecid, SpcStatus
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, SIDERASTREIDAE, Anomastraea, irregularis, NULL, 1554, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, CARYOPHYLLIIDAE, Anomocora, marchadi, NULL, 2203, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, CARYOPHYLLIIDAE, Anomocora, prolifera, NULL, 2204, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, CARYOPHYLLIIDAE, Anomocora, fecunda, NULL, 1558, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, OCULINIDAE, Bathelia, candida, NULL, 2617, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, SCHIZOPATHIDAE, Bathypathes, tenuis, NULL, 2633, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, SCHIZOPATHIDAE, Bathypathes, galatheae, NULL, 2626, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, SCHIZOPATHIDAE, Bathypathes, patula, NULL, 2629, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, SCHIZOPATHIDAE, Bathypathes, platycaulus, NULL, 2630, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, SCHIZOPATHIDAE, Bathypathes, alternata, NULL, 2622, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, SCHIZOPATHIDAE, Bathypathes, bifida, NULL, 2623, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, SCHIZOPATHIDAE, Bathypathes, erotema, NULL, 2624, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Bathypsammia, fallosocialis, NULL, 2634, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Bathypsammia, tintinnabulum, NULL, 2635, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, cornu, NULL, 2492, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, buccina, NULL, 2487, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, caribbeana, NULL, 2488, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, cedrosensis, NULL, 2489, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, bairdiana, NULL, 2484, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, bayeri, NULL, 2485, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, bonaespei, NULL, 2486, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, umbratica, NULL, 1779, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, virgata, NULL, 1775, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, zoothallus, NULL, 1777, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, caribbeana, NULL, 1778, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, thamnoides, NULL, 1769, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, valdiviae, NULL, 1772, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, viminalis, NULL, 1774, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, simplex, NULL, 1757, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, speciosa, NULL, 1758, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, ternatensis, NULL, 1767, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, sarothrum, NULL, 1754, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, sealarki, NULL, 1755, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, sibogae, NULL, 1756, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, pseudodichotoma, NULL, 1744, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, rhipidion, NULL, 1747, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, salicoides, NULL, 1751, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, pectinata, NULL, 1738, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, plana, NULL, 1741, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, plantagenista, NULL, 1742, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, minor, NULL, 1732, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, nilanduensis, NULL, 1734, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, pauroclema, NULL, 1737, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, lentipinna, NULL, 1729, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, longibrachiata, NULL, 1730, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, mediterranea, NULL, 1731, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, hypnoides, NULL, 1724, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, intermedia, NULL, 1726, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, lenta, NULL, 1728, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, grandiflora, NULL, 1720, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, grandis, NULL, 1721, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, grayi, NULL, 1722, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, galapagensis, NULL, 1717, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, gallensis, NULL, 1718, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, glutinata, NULL, 1719, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, erinaceus, NULL, 1709, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, fruticosa, NULL, 1715, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, furcata, NULL, 1716, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, dichotoma, NULL, 1705, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, dubia, NULL, 1706, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, elegans, NULL, 1707, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, cylindrica, NULL, 1702, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, delicatula, NULL, 1703, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, densa, NULL, 1704, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, chamaemorus, NULL, 1695, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, chota, NULL, 1696, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, curvata, NULL, 1701, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, boscii, NULL, 1692, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, catharinae, NULL, 1693, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, ceylonensis, NULL, 1694, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, arborea, NULL, 1687, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, assimilis, NULL, 1688, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Antipathes, atlantica, NULL, 1689, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, FAVIIDAE, Astraeosmilia, connata, NULL, 2219, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, atrata, NULL, 2244, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, rathbuni, NULL, 2239, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, solitaria, NULL, 2241, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, woodsi, NULL, 2243, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, howardi, NULL, 2232, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, macrodentata, NULL, 2233, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, poculata, NULL, 2237, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, dentata, NULL, 2227, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, equatorialis, NULL, 2229, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, haimei, NULL, 2230, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, browni, NULL, 2220, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, californica, NULL, 2222, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, RHIZANGIIDAE, Astrangia, costata, NULL, 2226, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, batunai, NULL, 491, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, togianensis, NULL, 488, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, arabensis, NULL, 489, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, awi, NULL, 490, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, hoeksemai, NULL, 485, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, indonesia, NULL, 486, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, sukarnoi, NULL, 487, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, torihalimeda, NULL, 480, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, turaki, NULL, 481, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, derawanensis, NULL, 484, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, russelli, NULL, 477, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, sordiensis, NULL, 478, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, suharsonoi, NULL, 479, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, mossambica, NULL, 474, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, natalensis, NULL, 475, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, pocilloporina, NULL, 476, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, kosurini, NULL, 471, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, loisetteae, NULL, 472, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, lokani, NULL, 473, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, desalwii, NULL, 468, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, indiana, NULL, 469, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, jacquelineae, NULL, 470, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, willisae, NULL, 463, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, yongei, NULL, 464, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, branchi, NULL, 467, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, vaughani, NULL, 460, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, verweyi, NULL, 461, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, wallaceae, NULL, 462, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, tumida, NULL, 455, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, valenciennesi, NULL, 458, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, valida, NULL, 459, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, tenella, NULL, 446, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, tenuis, NULL, 447, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, tortuosa, NULL, 450, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, subglabra, NULL, 442, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, subulata, NULL, 443, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, tanegashimensis, NULL, 445, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, bushyensis, NULL, 330, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, cardenae, NULL, 333, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, carduus, NULL, 334, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, austera, NULL, 327, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, azurea, NULL, 328, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, brueggemanni, NULL, 329, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, akajimensis, NULL, 320, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, anthocercis, NULL, 323, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, aspera, NULL, 325, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, abrolhosensis, NULL, 316, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, aculeus, NULL, 318, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, acuminata, NULL, 319, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, squarrosa, NULL, 437, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, stoddarti, NULL, 439, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, striata, NULL, 440, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, selago, NULL, 432, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, solitaryensis, NULL, 433, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, spicifera, NULL, 434, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, schmitti, NULL, 429, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, secale, NULL, 430, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, sekiseiensis, NULL, 431, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, rosaria, NULL, 425, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, samoensis, NULL, 426, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, sarmentosa, NULL, 427, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, rambleri, NULL, 420, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, retusa, NULL, 423, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, robusta, NULL, 424, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, prostrata, NULL, 416, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, pruinosa, NULL, 417, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, pulchra, NULL, 418, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, pharaonis, NULL, 409, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, polystoma, NULL, 413, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, prolifera, NULL, 415, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, palmerae, NULL, 405, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, paniculata, NULL, 406, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, parilis, NULL, 407, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, ocellata, NULL, 400, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, palifera, NULL, 403, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, palmata, NULL, 404, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, nana, NULL, 397, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, nasuta, NULL, 398, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, nobilis, NULL, 399, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, mirabilis, NULL, 394, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, monticulosa, NULL, 395, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, multiacuta, NULL, 396, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, microclados, NULL, 391, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, microphthalma, NULL, 392, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, millepora, NULL, 393, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, lovelli, NULL, 387, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, lutkeni, NULL, 388, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, magnifica, NULL, 390, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, listeri, NULL, 384, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, longicyathus, NULL, 385, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, loripes, NULL, 386, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, kirstyae, NULL, 381, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, latistella, NULL, 382, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, lianae, NULL, 383, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, humilis, NULL, 376, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, hyacinthus, NULL, 377, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, insignis, NULL, 380, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, granulosa, NULL, 372, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, hemprichii, NULL, 373, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, horrida, NULL, 375, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, gemmifera, NULL, 367, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, glauca, NULL, 368, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, grandis, NULL, 371, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, florida, NULL, 364, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, formosa, NULL, 365, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, forskalii, NULL, 366, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, elegans, NULL, 360, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, elseyi, NULL, 362, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, exquisita, NULL, 363, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, divaricata, NULL, 355, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, donei, NULL, 356, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, echinata, NULL, 358, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, danai, NULL, 349, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, dendrum, NULL, 351, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, digitifera, NULL, 353, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, crateriformis, NULL, 344, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, cuneata, NULL, 345, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, cytherea, NULL, 348, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, chesterfieldensis, NULL, 339, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, clathrata, NULL, 340, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, copiosa, NULL, 341, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, caroliniana, NULL, 335, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, cerealis, NULL, 336, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Acropora, cervicornis, NULL, 337, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Anacropora, reticulata, NULL, 1196, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Anacropora, spinosa, NULL, 1197, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Anacropora, forbesi, NULL, 1192, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Anacropora, matthai, NULL, 1194, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Anacropora, puertogalerae, NULL, 1195, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, suggesta, NULL, 2263, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, ocellata, NULL, 2260, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, randalli, NULL, 2261, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, scabra, NULL, 2262, A
