SpcRecID,CtyRecID,CtyShort,
23050,160,"Oman"
23050,161,"Pakistan"
23050,215,"Turkmenistan"
23055,1,"Afghanistan"
23055,161,"Pakistan"
23056,25,"Bhutan"
23056,44,"China"
23056,99,"India"
23056,148,"Nepal"
23056,161,"Pakistan"
23057,99,"India"
23057,101,"Iran (Islamic Republic of)"
23057,102,"Iraq"
23057,161,"Pakistan"
23058,3,"Algeria"
23058,34,"Burkina Faso"
23058,42,"Chad"
23058,63,"Egypt"
23058,104,"Israel"
23058,114,"Kuwait"
23058,121,"Libyan Arab Jamahiriya"
23058,134,"Mauritania"
23058,143,"Morocco"
23058,154,"Niger"
23058,160,"Oman"
23058,213,"Tunisia"
23058,233,"Western Sahara"
714,25,"Bhutan"
714,44,"China"
714,99,"India"
714,116,"Lao People's Democratic Republic"
714,145,"Myanmar"
714,148,"Nepal"
9760,18,"Bangladesh"
9760,32,"Brunei Darussalam"
9760,36,"Cambodia"
9760,44,"China"
9760,99,"India"
9760,116,"Lao People's Democratic Republic"
9760,145,"Myanmar"
9760,208,"Thailand"
9760,229,"Viet Nam"
13143,18,"Bangladesh"
13143,25,"Bhutan"
1793,270,"South Sudan"
13143,99,"India"
13143,148,"Nepal"
13143,197,"Sri Lanka"
22066,10,"Argentina"
22066,26,"Bolivia"
22066,47,"Colombia"
22066,62,"Ecuador"
22066,163,"Panama"
22066,166,"Peru"
22066,228,"Venezuela (Bolivarian Republic of)"
22819,38,"Canada"
22819,137,"Mexico"
22819,222,"United States of America"
22820,2,"Albania"
22820,11,"Armenia"
22820,14,"Austria"
22820,15,"Azerbaijan"
22820,20,"Belarus"
22820,21,"Belgium"
22820,25,"Bhutan"
22820,33,"Bulgaria"
22820,38,"Canada"
22820,44,"China"
22820,57,"Denmark"
22820,72,"Finland"
22820,73,"France"
22820,80,"Georgia"
22820,81,"Germany"
22820,84,"Greece"
22820,97,"Hungary"
22820,101,"Iran (Islamic Republic of)"
22820,102,"Iraq"
22820,104,"Israel"
22820,105,"Italy"
22820,107,"Japan"
22820,108,"Jordan"
22820,112,"Democratic People's Republic of Korea"
22820,117,"Latvia"
22820,118,"Lebanon"
22820,122,"Liechtenstein"
22820,137,"Mexico"
22820,141,"Mongolia"
22820,149,"Netherlands"
22820,159,"Norway"
22820,169,"Poland"
22820,170,"Portugal"
22820,173,"Romania"
22820,174,"Russian Federation"
22820,196,"Spain"
22820,202,"Sweden"
22820,203,"Switzerland"
22820,204,"Syrian Arab Republic"
22820,214,"Turkey"
22820,215,"Turkmenistan"
22820,221,"United Kingdom of Great Britain and Northern Ireland"
22820,222,"United States of America"
22821,1,"Afghanistan"
22821,44,"China"
22821,99,"India"
22821,109,"Kazakhstan"
22821,115,"Kyrgyzstan"
22821,148,"Nepal"
22821,161,"Pakistan"
22821,206,"Tajikistan"
22821,225,"Uzbekistan"
22823,38,"Canada"
22823,85,"Greenland"
22823,98,"Iceland"
22823,107,"Japan"
22823,159,"Norway"
22823,174,"Russian Federation"
22823,200,"Svalbard and Jan Mayen Islands"
22823,222,"United States of America"
22824,1,"Afghanistan"
22824,18,"Bangladesh"
22824,25,"Bhutan"
22824,36,"Cambodia"
22824,44,"China"
22824,99,"India"
22824,101,"Iran (Islamic Republic of)"
22824,107,"Japan"
22824,112,"Democratic People's Republic of Korea"
22824,113,"Republic of Korea "
22824,116,"Lao People's Democratic Republic"
22824,141,"Mongolia"
22824,145,"Myanmar"
22824,148,"Nepal"
22824,161,"Pakistan"
22824,174,"Russian Federation"
22824,205,"Taiwan, Province of China"
22824,208,"Thailand"
22824,229,"Viet Nam"
2609,47,"Colombia"
2609,51,"Costa Rica"
2609,62,"Ecuador"
2609,95,"Honduras"
2609,153,"Nicaragua"
2609,163,"Panama"
2613,22,"Belize"
2613,51,"Costa Rica"
2613,64,"El Salvador"
2613,89,"Guatemala"
2613,95,"Honduras"
2613,137,"Mexico"
2613,153,"Nicaragua"
2613,163,"Panama"
14354,22,"Belize"
14354,47,"Colombia"
14354,51,"Costa Rica"
14354,64,"El Salvador"
14354,89,"Guatemala"
14354,95,"Honduras"
14354,137,"Mexico"
14354,153,"Nicaragua"
14354,163,"Panama"
14354,222,"United States of America"
14355,10,"Argentina"
14355,30,"Brazil"
14355,224,"Uruguay"
18108,22,"Belize"
18108,30,"Brazil"
18108,47,"Colombia"
18108,51,"Costa Rica"
18108,62,"Ecuador"
18108,64,"El Salvador"
18108,75,"French Guiana"
18108,89,"Guatemala"
18108,92,"Guyana"
18108,95,"Honduras"
18108,137,"Mexico"
18108,153,"Nicaragua"
18108,163,"Panama"
18108,166,"Peru"
18108,199,"Suriname"
18108,228,"Venezuela (Bolivarian Republic of)"
1077,18,"Bangladesh"
1077,32,"Brunei Darussalam"
1077,44,"China"
1077,99,"India"
1077,116,"Lao People's Democratic Republic"
1077,145,"Myanmar"
1077,148,"Nepal"
1077,189,"Singapore"
1077,208,"Thailand"
1077,229,"Viet Nam"
1793,6,"Angola"
1793,23,"Benin"
1793,28,"Botswana"
1793,34,"Burkina Faso"
1793,35,"Burundi"
1793,37,"Cameroon"
1793,41,"Central African Republic"
1793,42,"Chad"
1793,49,"Congo"
1793,56,"Côte d'Ivoire"
1793,66,"Eritrea"
1793,68,"Ethiopia"
1793,78,"Gabon"
1793,79,"Gambia"
1793,82,"Ghana"
1793,90,"Guinea"
1793,91,"Guinea Bissau"
1793,110,"Kenya"
1793,120,"Liberia"
1793,127,"Malawi"
1793,130,"Mali"
1793,144,"Mozambique"
1793,146,"Namibia"
1793,154,"Niger"
1793,155,"Nigeria"
1793,175,"Rwanda"
1793,186,"Senegal"
1793,188,"Sierra Leone"
1793,194,"South Africa"
1793,201,"Swaziland"
1793,207,"United Republic of Tanzania"
1793,209,"Togo"
1793,218,"Uganda"
1793,236,"Democratic Republic of the Congo"
1793,237,"Zambia"
1793,238,"Zimbabwe"
1794,155,"Nigeria"
12420,270,"South Sudan"
1794,37,"Cameroon"
5219,10,"Argentina"
5219,43,"Chile"
5219,165,"Paraguay"
7085,10,"Argentina"
7085,22,"Belize"
7085,26,"Bolivia"
7085,30,"Brazil"
7085,47,"Colombia"
7085,51,"Costa Rica"
7085,62,"Ecuador"
7085,64,"El Salvador"
7085,75,"French Guiana"
7085,89,"Guatemala"
7085,92,"Guyana"
7085,95,"Honduras"
7085,137,"Mexico"
7085,153,"Nicaragua"
7085,163,"Panama"
7085,165,"Paraguay"
7085,166,"Peru"
7085,199,"Suriname"
7085,212,"Trinidad and Tobago"
7085,224,"Uruguay"
7085,228,"Venezuela (Bolivarian Republic of)"
7750,107,"Japan"
8832,22,"Belize"
8832,26,"Bolivia"
8832,30,"Brazil"
8832,47,"Colombia"
8832,51,"Costa Rica"
8832,62,"Ecuador"
8832,64,"El Salvador"
8832,75,"French Guiana"
8832,89,"Guatemala"
8832,92,"Guyana"
8832,95,"Honduras"
8832,137,"Mexico"
8832,153,"Nicaragua"
8832,163,"Panama"
8832,166,"Peru"
8832,199,"Suriname"
8832,228,"Venezuela (Bolivarian Republic of)"
12302,38,"Canada"
12302,137,"Mexico"
12302,222,"United States of America"
12303,10,"Argentina"
12303,43,"Chile"
12303,166,"Peru"
12304,10,"Argentina"
12304,22,"Belize"
12304,26,"Bolivia"
12304,30,"Brazil"
12304,47,"Colombia"
12304,51,"Costa Rica"
12304,62,"Ecuador"
12304,64,"El Salvador"
12304,75,"French Guiana"
12304,89,"Guatemala"
12304,92,"Guyana"
12304,95,"Honduras"
12304,137,"Mexico"
12304,153,"Nicaragua"
12304,163,"Panama"
12304,165,"Paraguay"
12304,166,"Peru"
12304,199,"Suriname"
12304,212,"Trinidad and Tobago"
12304,224,"Uruguay"
12304,228,"Venezuela (Bolivarian Republic of)"
12305,10,"Argentina"
12305,43,"Chile"
12419,1,"Afghanistan"
12419,2,"Albania"
12419,3,"Algeria"
12419,11,"Armenia"
12419,14,"Austria"
12419,15,"Azerbaijan"
12419,18,"Bangladesh"
12419,20,"Belarus"
12419,21,"Belgium"
12419,25,"Bhutan"
12419,33,"Bulgaria"
12419,36,"Cambodia"
12419,44,"China"
12419,55,"Czech Republic"
12419,57,"Denmark"
12419,67,"Estonia"
12419,72,"Finland"
12419,73,"France"
12419,80,"Georgia"
12419,81,"Germany"
12419,84,"Greece"
12419,96,"Hong Kong SAR"
12419,97,"Hungary"
12419,99,"India"
12419,101,"Iran (Islamic Republic of)"
12419,102,"Iraq"
12419,103,"Ireland"
12419,104,"Israel"
12419,105,"Italy"
12419,108,"Jordan"
12419,109,"Kazakhstan"
12419,112,"Democratic People's Republic of Korea"
12419,113,"Republic of Korea "
12419,115,"Kyrgyzstan"
12419,116,"Lao People's Democratic Republic"
12419,117,"Latvia"
12419,118,"Lebanon"
12419,122,"Liechtenstein"
12419,123,"Lithuania"
12419,124,"Luxembourg"
12419,128,"Malaysia"
12419,139,"Republic of Moldova"
12419,141,"Mongolia"
12419,143,"Morocco"
12419,145,"Myanmar"
12419,148,"Nepal"
12419,149,"Netherlands"
12419,159,"Norway"
12419,161,"Pakistan"
12419,169,"Poland"
12419,170,"Portugal"
12419,173,"Romania"
12419,174,"Russian Federation"
12419,191,"Slovenia"
12419,196,"Spain"
12419,197,"Sri Lanka"
12419,202,"Sweden"
12419,203,"Switzerland"
12419,204,"Syrian Arab Republic"
12419,205,"Taiwan, Province of China"
12419,206,"Tajikistan"
12419,208,"Thailand"
12419,213,"Tunisia"
12419,214,"Turkey"
12419,215,"Turkmenistan"
12419,219,"Ukraine"
12419,221,"United Kingdom of Great Britain and Northern Ireland"
12419,225,"Uzbekistan"
12419,229,"Viet Nam"
12419,233,"Western Sahara"
12420,6,"Angola"
12420,28,"Botswana"
12420,34,"Burkina Faso"
12420,35,"Burundi"
12420,37,"Cameroon"
12420,42,"Chad"
12420,49,"Congo"
12420,56,"Côte d'Ivoire"
12420,65,"Equatorial Guinea"
12420,66,"Eritrea"
12420,68,"Ethiopia"
12420,78,"Gabon"
12420,110,"Kenya"
12420,120,"Liberia"
12420,127,"Malawi"
12420,144,"Mozambique"
12420,146,"Namibia"
12420,154,"Niger"
12420,155,"Nigeria"
12420,175,"Rwanda"
12420,188,"Sierra Leone"
12420,194,"South Africa"
12420,207,"United Republic of Tanzania"
12420,218,"Uganda"
12420,236,"Democratic Republic of the Congo"
12420,237,"Zambia"
12420,238,"Zimbabwe"
12421,32,"Brunei Darussalam"
12421,36,"Cambodia"
12421,116,"Lao People's Democratic Republic"
12421,189,"Singapore"
12421,208,"Thailand"
12421,229,"Viet Nam"
12427,18,"Bangladesh"
12427,25,"Bhutan"
12427,36,"Cambodia"
12427,44,"China"
13109,271,"Sudan"
12427,99,"India"
12427,102,"Iraq"
12427,116,"Lao People's Democratic Republic"
12427,145,"Myanmar"
12427,148,"Nepal"
12427,161,"Pakistan"
12427,208,"Thailand"
12427,229,"Viet Nam"
12845,25,"Bhutan"
12845,44,"China"
12845,99,"India"
12845,112,"Democratic People's Republic of Korea"
12845,113,"Republic of Korea "
12845,116,"Lao People's Democratic Republic"
12845,145,"Myanmar"
12845,148,"Nepal"
12845,161,"Pakistan"
12845,174,"Russian Federation"
12845,205,"Taiwan, Province of China"
12845,208,"Thailand"
12845,229,"Viet Nam"
12846,1,"Afghanistan"
12846,44,"China"
12846,99,"India"
12846,101,"Iran (Islamic Republic of)"
12846,115,"Kyrgyzstan"
12846,161,"Pakistan"
12846,215,"Turkmenistan"
12849,107,"Japan"
13109,1,"Afghanistan"
13109,3,"Algeria"
13109,6,"Angola"
13109,23,"Benin"
13109,28,"Botswana"
13109,34,"Burkina Faso"
13109,37,"Cameroon"
13109,41,"Central African Republic"
13109,42,"Chad"
13109,49,"Congo"
13109,56,"Côte d'Ivoire"
13109,63,"Egypt"
13109,65,"Equatorial Guinea"
13109,66,"Eritrea"
13109,68,"Ethiopia"
13109,78,"Gabon"
13109,82,"Ghana"
13109,90,"Guinea"
13109,99,"India"
13109,101,"Iran (Islamic Republic of)"
13109,102,"Iraq"
13109,104,"Israel"
13109,108,"Jordan"
13109,109,"Kazakhstan"
13109,110,"Kenya"
13109,114,"Kuwait"
13109,120,"Liberia"
13109,127,"Malawi"
13109,130,"Mali"
13109,134,"Mauritania"
13109,143,"Morocco"
13109,144,"Mozambique"
13109,146,"Namibia"
13109,148,"Nepal"
13109,154,"Niger"
13109,155,"Nigeria"
13109,160,"Oman"
13109,161,"Pakistan"
13109,175,"Rwanda"
13109,185,"Saudi Arabia"
13109,186,"Senegal"
13109,188,"Sierra Leone"
13109,193,"Somalia"
13109,194,"South Africa"
13109,201,"Swaziland"
13109,207,"United Republic of Tanzania"
13109,209,"Togo"
13109,215,"Turkmenistan"
13109,218,"Uganda"
13109,225,"Uzbekistan"
13109,270,"South Sudan"
13109,233,"Western Sahara"
13109,234,"Yemen"
13109,236,"Democratic Republic of the Congo"
13109,237,"Zambia"
13109,238,"Zimbabwe"
14015,44,"China"
14015,99,"India"
14015,109,"Kazakhstan"
14015,112,"Democratic People's Republic of Korea"
14015,141,"Mongolia"
14015,148,"Nepal"
14015,174,"Russian Federation"
14016,1,"Afghanistan"
14016,44,"China"
14016,99,"India"
14016,161,"Pakistan"
14016,206,"Tajikistan"
14016,225,"Uzbekistan"
14017,44,"China"
14017,99,"India"
14017,116,"Lao People's Democratic Republic"
14017,145,"Myanmar"
14017,148,"Nepal"
14017,229,"Viet Nam"
14024,44,"China"
14024,99,"India"
14024,107,"Japan"
14024,112,"Democratic People's Republic of Korea"
14024,113,"Republic of Korea "
14024,115,"Kyrgyzstan"
14024,145,"Myanmar"
14024,148,"Nepal"
14024,174,"Russian Federation"
14024,205,"Taiwan, Province of China"
14024,208,"Thailand"
18711,10,"Argentina"
18711,26,"Bolivia"
18711,30,"Brazil"
18711,47,"Colombia"
18711,62,"Ecuador"
18711,75,"French Guiana"
18711,92,"Guyana"
18711,165,"Paraguay"
18711,166,"Peru"
18711,199,"Suriname"
18711,224,"Uruguay"
18711,228,"Venezuela (Bolivarian Republic of)"
2051,18,"Bangladesh"
2051,44,"China"
2051,99,"India"
2051,116,"Lao People's Democratic Republic"
2051,128,"Malaysia"
2051,145,"Myanmar"
2051,208,"Thailand"
2051,229,"Viet Nam"
4940,6,"Angola"
4940,23,"Benin"
4940,28,"Botswana"
4940,34,"Burkina Faso"
4940,35,"Burundi"
4940,37,"Cameroon"
4940,41,"Central African Republic"
4940,42,"Chad"
4940,49,"Congo"
4940,56,"Côte d'Ivoire"
4940,65,"Equatorial Guinea"
4940,68,"Ethiopia"
4940,78,"Gabon"
4940,79,"Gambia"
4940,82,"Ghana"
4940,90,"Guinea"
4940,110,"Kenya"
4940,120,"Liberia"
4940,127,"Malawi"
4940,130,"Mali"
4940,144,"Mozambique"
4940,146,"Namibia"
4940,154,"Niger"
4940,155,"Nigeria"
4940,175,"Rwanda"
4940,184,"São Tomé and Principe"
4940,186,"Senegal"
4940,188,"Sierra Leone"
4940,193,"Somalia"
4940,194,"South Africa"
4940,201,"Swaziland"
4940,207,"United Republic of Tanzania"
4940,209,"Togo"
4940,218,"Uganda"
4940,236,"Democratic Republic of the Congo"
4940,237,"Zambia"
4940,238,"Zimbabwe"
6082,32,"Brunei Darussalam"
6082,189,"Singapore"
6082,208,"Thailand"
6082,229,"Viet Nam"
18372,271,"Sudan"
9885,32,"Brunei Darussalam"
9885,145,"Myanmar"
9885,208,"Thailand"
15874,18,"Bangladesh"
15874,44,"China"
15874,116,"Lao People's Democratic Republic"
15874,145,"Myanmar"
15874,148,"Nepal"
15874,197,"Sri Lanka"
15874,205,"Taiwan, Province of China"
15874,208,"Thailand"
15874,229,"Viet Nam"
16103,18,"Bangladesh"
16103,25,"Bhutan"
16103,44,"China"
16103,99,"India"
16103,100,"Indonesia"
16103,116,"Lao People's Democratic Republic"
16103,145,"Myanmar"
16103,148,"Nepal"
16103,167,"Philippines"
16103,197,"Sri Lanka"
16103,208,"Thailand"
16103,229,"Viet Nam"
18161,32,"Brunei Darussalam"
18161,145,"Myanmar"
18161,208,"Thailand"
18162,44,"China"
18162,99,"India"
18162,116,"Lao People's Democratic Republic"
18162,145,"Myanmar"
18162,148,"Nepal"
18162,208,"Thailand"
18162,229,"Viet Nam"
23037,18,"Bangladesh"
23037,36,"Cambodia"
23037,44,"China"
23037,99,"India"
23037,116,"Lao People's Democratic Republic"
23037,145,"Myanmar"
23037,148,"Nepal"
23037,208,"Thailand"
23037,229,"Viet Nam"
23039,18,"Bangladesh"
23039,25,"Bhutan"
23039,36,"Cambodia"
23039,44,"China"
23039,99,"India"
23039,116,"Lao People's Democratic Republic"
23039,126,"Madagascar"
23039,145,"Myanmar"
23039,148,"Nepal"
23039,197,"Sri Lanka"
23039,205,"Taiwan, Province of China"
23039,207,"United Republic of Tanzania"
23039,208,"Thailand"
23039,229,"Viet Nam"
2674,110,"Kenya"
2674,207,"United Republic of Tanzania"
9952,99,"India"
9952,197,"Sri Lanka"
9953,1,"Afghanistan"
9953,99,"India"
9953,101,"Iran (Islamic Republic of)"
9953,102,"Iraq"
9953,148,"Nepal"
9953,161,"Pakistan"
9953,197,"Sri Lanka"
9955,1,"Afghanistan"
9955,9,"Antigua and Barbuda"
9955,18,"Bangladesh"
9955,19,"Barbados"
9955,44,"China"
9955,53,"Cuba"
9955,60,"Dominican Republic"
9955,71,"Fiji"
9955,75,"French Guiana"
9955,86,"Grenada"
9955,87,"Guadeloupe"
9955,92,"Guyana"
9955,93,"Haiti"
9955,99,"India"
9955,101,"Iran (Islamic Republic of)"
9955,102,"Iraq"
9955,106,"Jamaica"
9955,116,"Lao People's Democratic Republic"
9955,133,"Martinique"
9955,145,"Myanmar"
9955,148,"Nepal"
9955,161,"Pakistan"
9955,171,"Puerto Rico"
9955,181,"Saint Vincent and the Grenadines"
9955,185,"Saudi Arabia"
9955,178,"Saint Kitts and Nevis"
9955,179,"Saint Lucia"
9955,199,"Suriname"
9955,212,"Trinidad and Tobago"
9955,229,"Viet Nam"
9955,231,"United States Virgin Islands"
9956,99,"India"
9956,197,"Sri Lanka"
9957,44,"China"
9957,99,"India"
9957,116,"Lao People's Democratic Republic"
9957,145,"Myanmar"
9957,148,"Nepal"
9957,205,"Taiwan, Province of China"
9957,208,"Thailand"
9957,229,"Viet Nam"
9958,99,"India"
9958,197,"Sri Lanka"
16113,6,"Angola"
16113,28,"Botswana"
16113,144,"Mozambique"
16113,146,"Namibia"
16113,194,"South Africa"
16113,238,"Zimbabwe"
18372,6,"Angola"
18372,28,"Botswana"
18372,63,"Egypt"
18372,66,"Eritrea"
18372,68,"Ethiopia"
18372,110,"Kenya"
18372,119,"Lesotho"
18372,144,"Mozambique"
18372,146,"Namibia"
18372,193,"Somalia"
18372,194,"South Africa"
18372,201,"Swaziland"
18372,207,"United Republic of Tanzania"
18372,218,"Uganda"
18372,237,"Zambia"
18372,238,"Zimbabwe"
219,1,"Afghanistan"
219,3,"Algeria"
219,6,"Angola"
219,23,"Benin"
219,28,"Botswana"
219,34,"Burkina Faso"
219,35,"Burundi"
219,37,"Cameroon"
219,42,"Chad"
219,63,"Egypt"
219,66,"Eritrea"
219,68,"Ethiopia"
219,99,"India"
219,101,"Iran (Islamic Republic of)"
8541,270,"South Sudan"
219,102,"Iraq"
219,104,"Israel"
219,108,"Jordan"
219,109,"Kazakhstan"
219,110,"Kenya"
219,114,"Kuwait"
219,115,"Kyrgyzstan"
219,121,"Libyan Arab Jamahiriya"
219,127,"Malawi"
219,130,"Mali"
219,134,"Mauritania"
219,143,"Morocco"
219,144,"Mozambique"
219,146,"Namibia"
219,154,"Niger"
219,155,"Nigeria"
219,161,"Pakistan"
219,185,"Saudi Arabia"
219,186,"Senegal"
219,193,"Somalia"
219,194,"South Africa"
219,201,"Swaziland"
219,204,"Syrian Arab Republic"
219,206,"Tajikistan"
219,207,"United Republic of Tanzania"
219,213,"Tunisia"
219,215,"Turkmenistan"
219,218,"Uganda"
219,225,"Uzbekistan"
219,233,"Western Sahara"
219,234,"Yemen"
219,236,"Democratic Republic of the Congo"
219,237,"Zambia"
219,238,"Zimbabwe"
3847,1,"Afghanistan"
3847,3,"Algeria"
3847,6,"Angola"
3847,23,"Benin"
219,270,"South Sudan"
3847,28,"Botswana"
3847,34,"Burkina Faso"
3847,37,"Cameroon"
3847,41,"Central African Republic"
3847,42,"Chad"
3847,56,"Côte d'Ivoire"
3847,58,"Djibouti"
3847,63,"Egypt"
3847,66,"Eritrea"
3847,68,"Ethiopia"
3847,78,"Gabon"
3847,79,"Gambia"
3847,82,"Ghana"
3847,90,"Guinea"
3847,91,"Guinea Bissau"
3847,99,"India"
3847,101,"Iran (Islamic Republic of)"
3847,102,"Iraq"
3847,104,"Israel"
3847,108,"Jordan"
3847,109,"Kazakhstan"
3847,110,"Kenya"
3847,114,"Kuwait"
3847,118,"Lebanon"
3847,119,"Lesotho"
3847,120,"Liberia"
3847,121,"Libyan Arab Jamahiriya"
3847,127,"Malawi"
3847,130,"Mali"
3847,134,"Mauritania"
3847,143,"Morocco"
3847,144,"Mozambique"
3847,146,"Namibia"
3847,154,"Niger"
3847,155,"Nigeria"
3847,160,"Oman"
3847,161,"Pakistan"
3847,185,"Saudi Arabia"
3847,186,"Senegal"
3847,193,"Somalia"
3847,194,"South Africa"
3847,201,"Swaziland"
3847,204,"Syrian Arab Republic"
3847,206,"Tajikistan"
3847,207,"United Republic of Tanzania"
3847,209,"Togo"
3847,213,"Tunisia"
3847,214,"Turkey"
3847,215,"Turkmenistan"
3847,218,"Uganda"
3847,220,"United Arab Emirates"
3847,225,"Uzbekistan"
3847,234,"Yemen"
3847,236,"Democratic Republic of the Congo"
3847,237,"Zambia"
3847,238,"Zimbabwe"
4038,18,"Bangladesh"
4038,25,"Bhutan"
4038,36,"Cambodia"
4038,44,"China"
4038,99,"India"
4038,116,"Lao People's Democratic Republic"
4038,145,"Myanmar"
4038,148,"Nepal"
4038,208,"Thailand"
4038,229,"Viet Nam"
8539,44,"China"
8540,1,"Afghanistan"
8540,18,"Bangladesh"
8540,25,"Bhutan"
8540,36,"Cambodia"
8540,44,"China"
8540,63,"Egypt"
8540,99,"India"
8540,101,"Iran (Islamic Republic of)"
8540,102,"Iraq"
8540,104,"Israel"
8540,108,"Jordan"
8540,109,"Kazakhstan"
8540,116,"Lao People's Democratic Republic"
8540,141,"Mongolia"
8540,145,"Myanmar"
8540,148,"Nepal"
8540,161,"Pakistan"
8540,174,"Russian Federation"
8540,197,"Sri Lanka"
8540,204,"Syrian Arab Republic"
8540,206,"Tajikistan"
8540,208,"Thailand"
8540,214,"Turkey"
8540,215,"Turkmenistan"
8540,225,"Uzbekistan"
8540,229,"Viet Nam"
8541,3,"Algeria"
8541,63,"Egypt"
8541,101,"Iran (Islamic Republic of)"
8541,104,"Israel"
8541,108,"Jordan"
8541,109,"Kazakhstan"
8541,143,"Morocco"
8541,154,"Niger"
8541,160,"Oman"
8541,161,"Pakistan"
8541,172,"Qatar"
8541,185,"Saudi Arabia"
8541,186,"Senegal"
8541,215,"Turkmenistan"
8541,225,"Uzbekistan"
8541,234,"Yemen"
8542,6,"Angola"
8542,28,"Botswana"
8542,146,"Namibia"
8542,194,"South Africa"
8543,1,"Afghanistan"
8543,2,"Albania"
8543,3,"Algeria"
8543,6,"Angola"
8543,11,"Armenia"
8543,14,"Austria"
8543,15,"Azerbaijan"
8543,20,"Belarus"
8543,21,"Belgium"
8543,23,"Benin"
8543,28,"Botswana"
8543,33,"Bulgaria"
8543,34,"Burkina Faso"
8543,35,"Burundi"
8543,37,"Cameroon"
8543,41,"Central African Republic"
8543,42,"Chad"
8543,44,"China"
8543,58,"Djibouti"
8543,63,"Egypt"
8543,66,"Eritrea"
8543,68,"Ethiopia"
8543,73,"France"
8543,79,"Gambia"
8543,80,"Georgia"
8543,81,"Germany"
8543,82,"Ghana"
8543,84,"Greece"
8543,90,"Guinea"
8543,91,"Guinea Bissau"
8543,97,"Hungary"
8543,99,"India"
8543,101,"Iran (Islamic Republic of)"
8543,102,"Iraq"
8543,104,"Israel"
8543,105,"Italy"
8543,108,"Jordan"
8543,109,"Kazakhstan"
8543,110,"Kenya"
8543,114,"Kuwait"
8543,115,"Kyrgyzstan"
8543,117,"Latvia"
8543,118,"Lebanon"
8543,119,"Lesotho"
8543,121,"Libyan Arab Jamahiriya"
8543,123,"Lithuania"
8543,124,"Luxembourg"
8543,127,"Malawi"
8543,130,"Mali"
8543,134,"Mauritania"
8543,139,"Republic of Moldova"
8543,143,"Morocco"
8543,144,"Mozambique"
8543,146,"Namibia"
8543,154,"Niger"
8543,155,"Nigeria"
8543,160,"Oman"
8543,161,"Pakistan"
8543,169,"Poland"
8543,170,"Portugal"
8543,173,"Romania"
8543,174,"Russian Federation"
8543,175,"Rwanda"
8543,185,"Saudi Arabia"
8543,186,"Senegal"
8543,188,"Sierra Leone"
8543,193,"Somalia"
8543,194,"South Africa"
8543,196,"Spain"
8543,201,"Swaziland"
8543,203,"Switzerland"
8543,204,"Syrian Arab Republic"
8543,206,"Tajikistan"
8543,207,"United Republic of Tanzania"
8543,209,"Togo"
8543,213,"Tunisia"
8543,214,"Turkey"
8543,215,"Turkmenistan"
8543,218,"Uganda"
8543,219,"Ukraine"
11638,270,"South Sudan"
8543,220,"United Arab Emirates"
8543,221,"United Kingdom of Great Britain and Northern Ireland"
8543,225,"Uzbekistan"
8543,233,"Western Sahara"
8543,234,"Yemen"
8543,236,"Democratic Republic of the Congo"
8543,237,"Zambia"
8543,238,"Zimbabwe"
9948,10,"Argentina"
9948,22,"Belize"
9948,26,"Bolivia"
9948,30,"Brazil"
9948,47,"Colombia"
9948,51,"Costa Rica"
9948,62,"Ecuador"
9948,64,"El Salvador"
9948,75,"French Guiana"
9948,89,"Guatemala"
9948,92,"Guyana"
9948,95,"Honduras"
9948,137,"Mexico"
9948,153,"Nicaragua"
9948,163,"Panama"
9948,165,"Paraguay"
9948,166,"Peru"
9948,199,"Suriname"
9948,222,"United States of America"
9948,224,"Uruguay"
9948,228,"Venezuela (Bolivarian Republic of)"
11509,10,"Argentina"
11509,22,"Belize"
11509,26,"Bolivia"
11509,30,"Brazil"
11509,47,"Colombia"
11509,51,"Costa Rica"
11509,62,"Ecuador"
11509,64,"El Salvador"
11509,75,"French Guiana"
11509,89,"Guatemala"
11509,92,"Guyana"
11509,95,"Honduras"
11509,137,"Mexico"
11509,153,"Nicaragua"
11509,163,"Panama"
11509,165,"Paraguay"
11509,166,"Peru"
11509,199,"Suriname"
11509,212,"Trinidad and Tobago"
11509,222,"United States of America"
11509,228,"Venezuela (Bolivarian Republic of)"
11510,10,"Argentina"
11510,30,"Brazil"
11510,47,"Colombia"
11510,51,"Costa Rica"
11510,62,"Ecuador"
11510,75,"French Guiana"
11510,92,"Guyana"
11510,153,"Nicaragua"
11510,166,"Peru"
11510,199,"Suriname"
11510,228,"Venezuela (Bolivarian Republic of)"
11511,10,"Argentina"
11511,22,"Belize"
11511,26,"Bolivia"
11511,30,"Brazil"
11511,47,"Colombia"
11511,51,"Costa Rica"
11511,62,"Ecuador"
11511,64,"El Salvador"
11511,75,"French Guiana"
11511,89,"Guatemala"
11511,92,"Guyana"
11511,95,"Honduras"
11511,137,"Mexico"
11511,153,"Nicaragua"
11511,163,"Panama"
11511,165,"Paraguay"
11511,166,"Peru"
11511,199,"Suriname"
11511,222,"United States of America"
11511,224,"Uruguay"
11511,228,"Venezuela (Bolivarian Republic of)"
11638,3,"Algeria"
11638,6,"Angola"
11638,23,"Benin"
11638,28,"Botswana"
11638,34,"Burkina Faso"
11638,35,"Burundi"
11638,37,"Cameroon"
11638,41,"Central African Republic"
11638,42,"Chad"
11638,49,"Congo"
11638,56,"Côte d'Ivoire"
11638,58,"Djibouti"
11638,66,"Eritrea"
