Species RecID,Rank,GEO_entity_type,ISO Code 2,Tags,Designation
22104,Species,Country,GW,distribution uncertain,"CITES,EU"
22133,Species,Country,AR,distribution uncertain,"CITES,EU"
22135,Species,Country,IN,distribution uncertain,"CITES,EU"
22135,Species,Country,TV,distribution uncertain,"CITES,EU"
22137,Species,Country,TV,distribution uncertain,"CITES,EU"
22138,Species,Territory,IO,distribution uncertain,"CITES,EU"
22138,Species,Country,SO,distribution uncertain,"CITES,EU"
22140,Species,Country,EG,distribution uncertain,"CITES,EU"
22140,Species,Territory,IO,distribution uncertain,"CITES,EU"
22140,Species,Country,SO,distribution uncertain,"CITES,EU"
22181,Species,Territory,BM,distribution uncertain,"EU,CMS"
22183,Species,Country,AU,distribution uncertain,"CITES,EU"
22185,Species,Territory,BM,distribution uncertain,"EU,CMS"
22185,Species,Country,KN,distribution uncertain,"EU,CMS"
22185,Species,Territory,MS,distribution uncertain,"EU,CMS"
22185,Species,Country,SR,distribution uncertain,"EU,CMS"
22186,Species,Territory,BM,distribution uncertain,"EU,CMS"
22199,Species,Country,CF,distribution uncertain,"CITES,EU"
22199,Species,Country,GQ,distribution uncertain,"CITES,EU"
22199,Species,Country,TG,distribution uncertain,"CITES,EU"
22294,Species,Country,MM,distribution uncertain,"CITES,EU"
22298,Species,Country,ID,distribution uncertain,"CITES,EU"
22307,Species,Country,KH,distribution uncertain,"CITES,EU"
22323,Species,Country,EC,distribution uncertain,"CITES,EU"
22324,Species,Country,CU,distribution uncertain,"CITES,EU"
22334,Species,Country,PE,distribution uncertain,"CITES,EU"
22337,Species,Country,BR,distribution uncertain,"CITES,EU"
22391,Species,Country,LK,distribution uncertain,"CITES,EU"
22441,Species,Country,BN,distribution uncertain,"CITES,EU"
22441,Species,Territory,CX,distribution uncertain,"CITES,EU"
22441,Species,Country,DJ,distribution uncertain,"CITES,EU"
22441,Species,Country,ER,distribution uncertain,"CITES,EU"
22441,Species,Country,FM,distribution uncertain,"CITES,EU"
22441,Species,Territory,GU,distribution uncertain,"CITES,EU"
22441,Species,Country,IL,distribution uncertain,"CITES,EU"
22441,Species,Country,KM,distribution uncertain,"CITES,EU"
22441,Species,Country,MG,distribution uncertain,"CITES,EU"
22441,Species,Territory,MP,distribution uncertain,"CITES,EU"
22441,Species,Country,MU,distribution uncertain,"CITES,EU"
22441,Species,Country,MV,distribution uncertain,"CITES,EU"
22441,Species,Territory,NC,distribution uncertain,"CITES,EU"
22441,Species,Country,NR,distribution uncertain,"CITES,EU"
22441,Species,Territory,RE,distribution uncertain,"CITES,EU"
22441,Species,Country,SO,distribution uncertain,"CITES,EU"
22441,Species,Country,TZ,distribution uncertain,"CITES,EU"
22441,Species,Country,VU,distribution uncertain,"CITES,EU"
22441,Species,Country,YE,distribution uncertain,"CITES,EU"
22445,Species,Country,BT,distribution uncertain,"CITES,EU"
22460,Species,Country,BR,distribution uncertain,"CITES,EU"
22461,Species,Country,AR,distribution uncertain,"CITES,EU"
22461,Species,Country,PY,distribution uncertain,"CITES,EU"
22475,Species,Country,MG,distribution uncertain,"CITES,EU"
22556,Species,Country,LY,distribution uncertain,EU
22775,Species,Country,CZ,distribution uncertain,CMS-AEWA
22786,Species,Country,EG,distribution uncertain,"CITES,EU"
22824,Species,Country,MY,distribution uncertain,"CITES,EU"
22849,Species,Country,SK,distribution uncertain,"EU,CMS"
22864,Species,Country,BT,distribution uncertain,"CITES,EU"
22869,Species,Country,BN,distribution uncertain,"CITES,EU"
22878,Species,Country,AF,distribution uncertain,"CITES,EU"
22878,Species,Country,IR,distribution uncertain,"CITES,EU"
22878,Species,Country,TD,distribution uncertain,"CITES,EU"
22894,Species,Country,PH,distribution uncertain,"CITES,EU"
22947,Species,Country,IQ,distribution uncertain,CMS
22976,Species,Country,US,distribution uncertain,"CITES,EU"
22991,Species,Country,FR,distribution uncertain,EU
22991,Species,Territory,GI,distribution uncertain,EU
22993,Species,Country,IQ,distribution uncertain,EU
23058,Species,Country,BF,distribution uncertain,"CITES,EU"
23105,Species,Country,BN,distribution uncertain,"CITES,EU"
23352,Species,Country,AU,distribution uncertain,EU
23352,Species,Country,PG,distribution uncertain,EU
23390,Species,Country,FM,distribution uncertain,EU
23390,Species,Country,PH,distribution uncertain,EU
23401,Species,Territory,NC,distribution uncertain,EU
23425,Species,Country,CI,distribution uncertain,"CITES,EU"
23425,Species,Country,GN,distribution uncertain,"CITES,EU"
23426,Species,Country,LR,distribution uncertain,"CITES,EU"
23443,Species,Country,PY,distribution uncertain,"CITES,EU"
28001,Species,Country,AR,distribution uncertain,CMS
28037,Species,Country,LS,distribution uncertain,"CITES,EU"
28657,Species,Country,HN,distribution uncertain,"CITES,EU"
29407,Species,Country,PH,distribution uncertain,"CITES,EU"
29516,Species,Country,TZ,distribution uncertain,"CITES,EU"
29583,Species,Country,OM,distribution uncertain,"CITES,EU"
29648,Species,Territory,KY,distribution uncertain,"CITES,EU"
29648,Species,Country,MX,distribution uncertain,"CITES,EU"
30385,Species,Country,AU,distribution uncertain,"CITES,EU"
30484,Species,Country,CM,distribution uncertain,"CITES,EU"
30672,Species,Country,EC,distribution uncertain,"CITES,EU"
30757,Species,Country,SR,distribution uncertain,CMS
30760,Species,Country,PY,distribution uncertain,CMS
30762,Species,Country,PY,distribution uncertain,"CITES,EU"
30766,Species,Country,PY,distribution uncertain,CMS
30776,Species,Country,UY,distribution uncertain,CMS
30820,Species,Territory,WF,distribution uncertain,CMS
31040,Species,Country,CO,distribution uncertain,CMS-AEWA
31040,Species,Country,MM,distribution uncertain,CMS-AEWA
31300,Species,Country,TJ,distribution uncertain,CMS
31510,Species,Country,LA,distribution uncertain,CMS
31817,Species,Country,NI,distribution uncertain,"CITES,EU"
31831,Species,Country,BO,distribution uncertain,"CITES,EU"
32123,Species,Country,MM,distribution uncertain,"CITES,EU"
32270,Species,Country,TH,distribution uncertain,"CITES,EU"
32272,Species,Country,LA,distribution uncertain,"CITES,EU"
36015,Species,Country,PY,distribution uncertain,"CITES,EU"
36234,Species,Country,EC,distribution uncertain,CMS
40801,Species,Country,BO,distribution uncertain,"CITES,EU"
40801,Species,Country,PY,distribution uncertain,"CITES,EU"
40803,Species,Country,GY,distribution uncertain,"CITES,EU"
40803,Species,Country,SR,distribution uncertain,"CITES,EU"
41355,Species,Country,TN,distribution uncertain,EU
41890,Species,Country,MM,distribution uncertain,"CITES,EU"
42181,Species,Country,PG,distribution uncertain,"CITES,EU"
42273,Species,Country,OM,distribution uncertain,"CITES,EU"
42293,Species,Country,MY,distribution uncertain,"CITES,EU"
46845,Species,Country,AU,distribution uncertain,"CITES,EU"
46845,Species,Territory,NC,distribution uncertain,"CITES,EU"
73241,Species,Country,AU,distribution uncertain,"CITES,EU"
74050,Species,Country,BN,distribution uncertain,"CITES,EU"
87099,Species,Country,MM,distribution uncertain,"CITES,EU"
94601,Species,Country,CO,distribution uncertain,"CITES,EU"
94601,Species,Country,EC,distribution uncertain,"CITES,EU"
98487,Species,Country,LA,distribution uncertain,"CITES,EU"
98487,Species,Country,VN,distribution uncertain,"CITES,EU"
98787,Species,Country,GA,distribution uncertain,"CITES,EU"
98794,Species,Country,AL,distribution uncertain,"CITES,EU"
98794,Species,Country,AM,distribution uncertain,"CITES,EU"
98794,Species,Country,BG,distribution uncertain,"CITES,EU"
98794,Species,Country,GE,distribution uncertain,"CITES,EU"
98794,Species,Country,RO,distribution uncertain,"CITES,EU"
100273,Subspecies,Country,PE,distribution uncertain,CMS
100273,Subspecies,Country,PY,distribution uncertain,CMS
132,Species,Country,ER,distribution uncertain,"CITES,EU"
289,Species,Country,LV,distribution uncertain,CMS
290,Species,Country,TN,distribution uncertain,"EU,CMS"
295,Species,Country,SY,distribution uncertain,"EU,CMS"
297,Species,Country,CN,distribution uncertain,"EU,CMS"
297,Species,Country,ES,distribution uncertain,"EU,CMS"
298,Species,Country,CN,distribution uncertain,"EU,CMS"
656,Species,Country,HN,distribution uncertain,EU
797,Species,Country,AO,distribution uncertain,EU
797,Species,Country,BI,distribution uncertain,EU
797,Species,Country,BJ,distribution uncertain,EU
797,Species,Country,CM,distribution uncertain,EU
797,Species,Country,ER,distribution uncertain,EU
797,Species,Country,ET,distribution uncertain,EU
797,Species,Country,MZ,distribution uncertain,EU
797,Species,Country,SD1,distribution uncertain,EU
797,Species,Country,SO,distribution uncertain,EU
797,Species,Country,TD,distribution uncertain,EU
797,Species,Country,TG,distribution uncertain,EU
797,Species,Country,TZ,distribution uncertain,EU
800,Species,Country,NP,distribution uncertain,EU
801,Species,Country,AO,distribution uncertain,EU
801,Species,Country,CD,distribution uncertain,EU
801,Species,Country,CF,distribution uncertain,EU
801,Species,Country,CM,distribution uncertain,EU
801,Species,Country,GH,distribution uncertain,EU
801,Species,Country,NG,distribution uncertain,EU
801,Species,Country,SL,distribution uncertain,EU
801,Species,Country,TG,distribution uncertain,EU
801,Species,Country,UG,distribution uncertain,EU
801,Species,Country,ZM,distribution uncertain,EU
805,Species,Country,AO,distribution uncertain,EU
805,Species,Country,BF,distribution uncertain,EU
805,Species,Country,BI,distribution uncertain,EU
805,Species,Country,BJ,distribution uncertain,EU
805,Species,Country,CF,distribution uncertain,EU
805,Species,Country,CM,distribution uncertain,EU
805,Species,Country,GH,distribution uncertain,EU
805,Species,Country,ML,distribution uncertain,EU
805,Species,Country,RW,distribution uncertain,EU
805,Species,Country,SD1,distribution uncertain,EU
805,Species,Country,SN,distribution uncertain,EU
805,Species,Country,TG,distribution uncertain,EU
805,Species,Country,UG,distribution uncertain,EU
806,Species,Country,CD,distribution uncertain,EU
806,Species,Country,ER,distribution uncertain,EU
806,Species,Country,ET,distribution uncertain,EU
806,Species,Country,MZ,distribution uncertain,EU
806,Species,Country,NA,distribution uncertain,EU
806,Species,Country,SD1,distribution uncertain,EU
806,Species,Country,TZ,distribution uncertain,EU
1005,Species,Country,BJ,distribution uncertain,CMS-AEWA
1005,Species,Country,CG,distribution uncertain,CMS-AEWA
1005,Species,Country,CM,distribution uncertain,CMS-AEWA
1005,Species,Country,GQ,distribution uncertain,CMS-AEWA
1005,Species,Country,MZ,distribution uncertain,CMS-AEWA
1005,Species,Country,NA,distribution uncertain,CMS-AEWA
1005,Species,Country,TD,distribution uncertain,CMS-AEWA
1005,Species,Country,TZ,distribution uncertain,CMS-AEWA
1018,Species,Country,GD,distribution uncertain,"CITES,EU"
1032,Species,Country,EC,distribution uncertain,"CITES,EU"
1217,Species,Country,CF,distribution uncertain,"CITES,EU"
1217,Species,Country,CM,distribution uncertain,"CITES,EU"
1230,Species,Territory,MP,distribution uncertain,"CITES,EU"
1570,Species,Country,DO,distribution uncertain,CMS-AEWA
1570,Species,Country,LC,distribution uncertain,CMS-AEWA
1570,Species,Country,MV,distribution uncertain,CMS-AEWA
1570,Species,Country,SB,distribution uncertain,CMS-AEWA
1570,Species,Country,VU,distribution uncertain,CMS-AEWA
1647,Species,Country,MZ,distribution uncertain,EU
1647,Species,Country,TZ,distribution uncertain,EU
1666,Species,Country,GH,distribution uncertain,EU
1944,Species,Country,BI,distribution uncertain,EU
1944,Species,Country,CF,distribution uncertain,EU
1944,Species,Country,CI,distribution uncertain,EU
1944,Species,Country,GA,distribution uncertain,EU
1944,Species,Country,ML,distribution uncertain,EU
1944,Species,Country,TD,distribution uncertain,EU
1944,Species,Country,TG,distribution uncertain,EU
1944,Species,Country,TZ,distribution uncertain,EU
1946,Species,Country,EH,distribution uncertain,EU
1946,Species,Country,KW,distribution uncertain,EU
1946,Species,Country,LB,distribution uncertain,EU
1946,Species,Country,PT,distribution uncertain,EU
1959,Species,Country,MM,distribution uncertain,"CITES,EU"
1969,Species,Country,TT,distribution uncertain,"CITES,EU"
1992,Species,Country,UY,distribution uncertain,"CITES,EU"
2073,Species,Country,BF,distribution uncertain,"EU,CMS-AEWA"
2073,Species,Country,BI,distribution uncertain,"EU,CMS-AEWA"
2073,Species,Country,CD,distribution uncertain,"EU,CMS-AEWA"
2073,Species,Country,CF,distribution uncertain,"EU,CMS-AEWA"
2073,Species,Country,CG,distribution uncertain,"EU,CMS-AEWA"
2073,Species,Country,CM,distribution uncertain,"EU,CMS-AEWA"
2073,Species,Country,GA,distribution uncertain,"EU,CMS-AEWA"
2073,Species,Country,MZ,distribution uncertain,"EU,CMS-AEWA"
2073,Species,Country,SL,distribution uncertain,"EU,CMS-AEWA"
2075,Species,Territory,TC,distribution uncertain,EU
2076,Species,Country,KM,distribution uncertain,EU
2078,Species,Country,BF,distribution uncertain,"EU,CMS"
2078,Species,Country,BI,distribution uncertain,"EU,CMS"
2078,Species,Country,CF,distribution uncertain,"EU,CMS"
2078,Species,Country,CG,distribution uncertain,"EU,CMS"
2078,Species,Country,CI,distribution uncertain,"EU,CMS"
2078,Species,Country,ET,distribution uncertain,"EU,CMS"
2078,Species,Country,GA,distribution uncertain,"EU,CMS"
2078,Species,Country,GM,distribution uncertain,"EU,CMS"
2078,Species,Territory,HK,distribution uncertain,"EU,CMS"
2078,Species,Country,NA,distribution uncertain,"EU,CMS"
2078,Species,Country,TG,distribution uncertain,"EU,CMS"
2078,Species,Country,TZ,distribution uncertain,"EU,CMS"
2083,Species,Country,BF,distribution uncertain,"EU,CMS-AEWA"
2083,Species,Country,CF,distribution uncertain,"EU,CMS-AEWA"
2083,Species,Country,CG,distribution uncertain,"EU,CMS-AEWA"
2083,Species,Country,CI,distribution uncertain,"EU,CMS-AEWA"
2083,Species,Country,GA,distribution uncertain,"EU,CMS-AEWA"
2083,Species,Country,MW,distribution uncertain,"EU,CMS-AEWA"
2083,Species,Country,MZ,distribution uncertain,"EU,CMS-AEWA"
2083,Species,Country,NE,distribution uncertain,"EU,CMS-AEWA"
2083,Species,Country,SO,distribution uncertain,"EU,CMS-AEWA"
2083,Species,Country,TN,distribution uncertain,"EU,CMS-AEWA"
2350,Species,Country,VN,distribution uncertain,"CITES,EU"
2451,Species,Country,CN,distribution uncertain,CMS
2453,Species,Country,MK,distribution uncertain,"EU,CMS"
2853,Species,Country,CL,distribution uncertain,"CITES,EU"
2903,Species,Country,AO,distribution uncertain,"EU,CMS"
2903,Species,Country,BW,distribution uncertain,"EU,CMS"
2903,Species,Country,DZ,distribution uncertain,"EU,CMS"
2903,Species,Country,MW,distribution uncertain,"EU,CMS"
2903,Species,Country,MZ,distribution uncertain,"EU,CMS"
2903,Species,Country,NA,distribution uncertain,"EU,CMS"
2903,Species,Country,TZ,distribution uncertain,"EU,CMS"
2903,Species,Country,ZM,distribution uncertain,"EU,CMS"
3145,Species,Country,MV,distribution uncertain,"CITES,EU"
3145,Species,Territory,RE,distribution uncertain,"CITES,EU"
3148,Species,Country,CN,distribution uncertain,"EU,CMS"
3336,Species,Country,TH,distribution uncertain,"EU,CMS"
3340,Species,Country,UY,distribution uncertain,"CITES,EU"
3515,Species,Country,IN,distribution uncertain,EU
3515,Species,Country,LB,distribution uncertain,EU
3526,Species,Country,FR,distribution uncertain,"EU,CMS"
3528,Species,Territory,SJ,distribution uncertain,"EU,CMS"
3531,Species,Country,CA,distribution uncertain,"EU,CMS"
3624,Species,Country,MA,distribution uncertain,EU
3820,Species,Country,LB,distribution uncertain,EU
3820,Species,Country,LI,distribution uncertain,EU
3820,Species,Country,SY,distribution uncertain,EU
3864,Species,Territory,SJ,distribution uncertain,EU
3868,Species,Country,PE,distribution uncertain,"CITES,EU"
3910,Species,Country,MN,distribution uncertain,"CITES,EU"
4036,Species,Country,BS,distribution uncertain,"EU,CMS"
4036,Species,Country,DO,distribution uncertain,"EU,CMS"
4036,Species,Territory,TC,distribution uncertain,"EU,CMS"
4246,Species,Country,AF,distribution uncertain,"EU,CMS"
4246,Species,Country,AL,distribution uncertain,"EU,CMS"
4246,Species,Country,CF,distribution uncertain,"EU,CMS"
4246,Species,Country,CM,distribution uncertain,"EU,CMS"
4290,Species,Country,BI,distribution uncertain,EU
4290,Species,Country,BJ,distribution uncertain,EU
4290,Species,Country,CG,distribution uncertain,EU
4290,Species,Country,CM,distribution uncertain,EU
4290,Species,Country,ER,distribution uncertain,EU
4290,Species,Country,GA,distribution uncertain,EU
4290,Species,Country,MZ,distribution uncertain,EU
4290,Species,Country,TD,distribution uncertain,EU
4290,Species,Country,TG,distribution uncertain,EU
4290,Species,Country,TZ,distribution uncertain,EU
4293,Species,Country,AF,distribution uncertain,"EU,CMS"
4532,Species,Country,BD,distribution uncertain,"EU,CMS"
4532,Species,Country,BS,distribution uncertain,"EU,CMS"
4532,Species,Territory,TC,distribution uncertain,"EU,CMS"
4534,Species,Country,EG,distribution uncertain,"EU,CMS"
4534,Species,Country,SA,distribution uncertain,"EU,CMS"
4536,Species,Country,IR,distribution uncertain,CMS
4536,Species,Country,SA,distribution uncertain,CMS
4536,Species,Country,SO,distribution uncertain,CMS
4706,Species,Country,AO,distribution uncertain,"EU,CMS-AEWA"
4706,Species,Country,MZ,distribution uncertain,"EU,CMS-AEWA"
4760,Species,Country,PE,distribution uncertain,"CITES,EU"
4861,Species,Country,SA,distribution uncertain,"EU,CMS-AEWA"
4863,Species,Country,KE,distribution uncertain,CMS
4864,Species,Country,CF,distribution uncertain,"EU,CMS"
4864,Species,Country,CG,distribution uncertain,"EU,CMS"
4864,Species,Country,CM,distribution uncertain,"EU,CMS"
4864,Species,Country,ER,distribution uncertain,"EU,CMS"
4864,Species,Country,ET,distribution uncertain,"EU,CMS"
4864,Species,Country,GM,distribution uncertain,"EU,CMS"
4864,Species,Country,GW,distribution uncertain,"EU,CMS"
4864,Species,Country,KE,distribution uncertain,"EU,CMS"
4864,Species,Country,MZ,distribution uncertain,"EU,CMS"
4864,Species,Country,NE,distribution uncertain,"EU,CMS"
4864,Species,Country,TZ,distribution uncertain,"EU,CMS"
4865,Species,Country,SR,distribution uncertain,EU
4899,Species,Country,PG,distribution uncertain,"CITES,EU"
4906,Species,Country,NA,distribution uncertain,"CITES,EU"
4953,Species,Country,GW,distribution uncertain,EU
4953,Species,Country,TD,distribution uncertain,EU
4953,Species,Country,TG,distribution uncertain,EU
5041,Species,Country,AF,distribution uncertain,EU
5193,Species,Country,TR,distribution uncertain,"CITES,EU"
5290,Species,Country,CN,distribution uncertain,"EU,CMS"
5416,Species,Country,CD,distribution uncertain,"CITES,EU"
5416,Species,Country,MZ,distribution uncertain,"CITES,EU"
5416,Species,Country,TZ,distribution uncertain,"CITES,EU"
5417,Species,Country,SD1,distribution uncertain,"CITES,EU"
5417,Species,Country,TZ,distribution uncertain,"CITES,EU"
5417,Species,Country,UG,distribution uncertain,"CITES,EU"
5418,Species,Country,CD,distribution uncertain,"CITES,EU"
5418,Species,Country,KE,distribution uncertain,"CITES,EU"
5418,Species,Country,TZ,distribution uncertain,"CITES,EU"
5418,Species,Country,UG,distribution uncertain,"CITES,EU"
5450,Species,Country,BT,distribution uncertain,CMS
5450,Species,Country,MG,distribution uncertain,CMS
5450,Species,Country,MZ,distribution uncertain,CMS
5450,Species,Country,NO,distribution uncertain,CMS
5450,Species,Country,TZ,distribution uncertain,CMS
5450,Species,Country,UG,distribution uncertain,CMS
5531,Species,Country,CF,distribution uncertain,"CITES,EU"
5531,Species,Country,ER,distribution uncertain,"CITES,EU"
5531,Species,Country,TD,distribution uncertain,"CITES,EU"
5531,Species,Country,TZ,distribution uncertain,"CITES,EU"
5936,Species,Country,IQ,distribution uncertain,EU
5936,Species,Country,LB,distribution uncertain,EU
5936,Species,Country,TH,distribution uncertain,EU
5973,Species,Country,ET,distribution uncertain,EU
5973,Species,Country,LB,distribution uncertain,EU
5973,Species,Country,SD1,distribution uncertain,EU
6314,Species,Country,LY,distribution uncertain,EU
6415,Species,Country,CA,distribution uncertain,CMS
6612,Species,Country,UY,distribution uncertain,CMS
6855,Species,Country,TR,distribution uncertain,EU
7072,Species,Territory,HK,distribution uncertain,CMS
7092,Species,Country,UY,distribution uncertain,"CITES,EU"
7677,Species,Country,MA,distribution uncertain,EU
7679,Species,Country,LY,distribution uncertain,EU
7679,Species,Country,SY,distribution uncertain,EU
7683,Species,Country,AD,distribution uncertain,EU
7997,Species,Country,AL,distribution uncertain,EU
7997,Species,Country,JO,distribution uncertain,EU
8023,Species,Country,CO,distribution uncertain,"CITES,EU"
8357,Species,Country,KH,distribution uncertain,"CITES,EU"
8367,Species,Country,NE,distribution uncertain,"CITES,EU"
8367,Species,Country,TG,distribution uncertain,"CITES,EU"
8367,Species,Country,UG,distribution uncertain,"CITES,EU"
8453,Species,Country,BF,distribution uncertain,"CITES,EU"
8453,Species,Country,LR,distribution uncertain,"CITES,EU"
8477,Species,Country,BH,distribution uncertain,"CITES,EU"
8478,Species,Country,PL,distribution uncertain,"CITES,EU"
8561,Species,Country,BG,distribution uncertain,CMS
8687,Species,Territory,AI,distribution uncertain,EU
8687,Species,Country,CU,distribution uncertain,EU
8687,Species,Country,HN,distribution uncertain,EU
8687,Species,Country,HT,distribution uncertain,EU
8687,Species,Country,PE,distribution uncertain,EU
8687,Species,Country,VC,distribution uncertain,EU
8693,Species,Country,EG,distribution uncertain,CMS
8693,Species,Country,LA,distribution uncertain,CMS
8695,Species,Country,CD,distribution uncertain,"EU,CMS-AEWA"
8695,Species,Country,MZ,distribution uncertain,"EU,CMS-AEWA"
8695,Species,Country,TZ,distribution uncertain,"EU,CMS-AEWA"
8695,Species,Country,UG,distribution uncertain,"EU,CMS-AEWA"
8828,Species,Country,BF,distribution uncertain,EU
8828,Species,Country,BJ,distribution uncertain,EU
8828,Species,Country,CF,distribution uncertain,EU
8828,Species,Country,CM,distribution uncertain,EU
8828,Species,Country,DJ,distribution uncertain,EU
8828,Species,Country,GH,distribution uncertain,EU
8828,Species,Country,NE,distribution uncertain,EU
8829,Species,Country,ER,distribution uncertain,EU
8860,Species,Country,CF,distribution uncertain,CMS-AEWA
8860,Species,Country,CG,distribution uncertain,CMS-AEWA
8860,Species,Country,CM,distribution uncertain,CMS-AEWA
8860,Species,Country,ER,distribution uncertain,CMS-AEWA
8860,Species,Country,ET,distribution uncertain,CMS-AEWA
8860,Species,Country,LR,distribution uncertain,CMS-AEWA
8860,Species,Country,MN,distribution uncertain,CMS-AEWA
8860,Species,Country,MZ,distribution uncertain,CMS-AEWA
8860,Species,Country,NE,distribution uncertain,CMS-AEWA
8860,Species,Country,TG,distribution uncertain,CMS-AEWA
8860,Species,Country,TZ,distribution uncertain,CMS-AEWA
9203,Species,Country,HU,distribution uncertain,"EU,CMS"
9203,Species,Country,IQ,distribution uncertain,"EU,CMS"
9204,Species,Country,BF,distribution uncertain,"EU,CMS"
9204,Species,Country,BJ,distribution uncertain,"EU,CMS"
9204,Species,Country,CM,distribution uncertain,"EU,CMS"
9204,Species,Country,ET,distribution uncertain,"EU,CMS"
9204,Species,Country,GM,distribution uncertain,"EU,CMS"
9204,Species,Country,TG,distribution uncertain,"EU,CMS"
9212,Species,Country,MZ,distribution uncertain,"CITES,EU"
9514,Species,Country,LA,distribution uncertain,"CITES,EU"
9514,Species,Country,MM,distribution uncertain,"CITES,EU"
9527,Species,Country,MA,distribution uncertain,"CITES,EU"
9634,Species,Country,CG,distribution uncertain,EU
9634,Species,Country,MZ,distribution uncertain,EU
9634,Species,Country,NA,distribution uncertain,EU
9634,Species,Country,SO,distribution uncertain,EU
9635,Species,Country,AO,distribution uncertain,EU
9635,Species,Country,CF,distribution uncertain,EU
9635,Species,Country,CG,distribution uncertain,EU
9635,Species,Country,CM,distribution uncertain,EU
9635,Species,Country,GH,distribution uncertain,EU
9635,Species,Country,SD1,distribution uncertain,EU
9635,Species,Country,UG,distribution uncertain,EU
9636,Species,Country,BF,distribution uncertain,EU
9636,Species,Country,BI,distribution uncertain,EU
9636,Species,Country,BW,distribution uncertain,EU
9636,Species,Country,CD,distribution uncertain,EU
9636,Species,Country,CG,distribution uncertain,EU
9636,Species,Country,CM,distribution uncertain,EU
9636,Species,Country,ER,distribution uncertain,EU
9636,Species,Country,MZ,distribution uncertain,EU
9636,Species,Country,NE,distribution uncertain,EU
9636,Species,Country,SO,distribution uncertain,EU
9636,Species,Country,TD,distribution uncertain,EU
9636,Species,Country,TZ,distribution uncertain,EU
9640,Species,Country,AO,distribution uncertain,EU
9640,Species,Country,BF,distribution uncertain,EU
9640,Species,Country,BI,distribution uncertain,EU
9640,Species,Country,CD,distribution uncertain,EU
9640,Species,Country,CF,distribution uncertain,EU
9640,Species,Country,CG,distribution uncertain,EU
9640,Species,Country,CM,distribution uncertain,EU
9640,Species,Country,ML,distribution uncertain,EU
9640,Species,Country,NE,distribution uncertain,EU
9640,Species,Country,SD1,distribution uncertain,EU
9640,Species,Country,SN,distribution uncertain,EU
9640,Species,Country,TG,distribution uncertain,EU
9640,Species,Country,TZ,distribution uncertain,EU
9640,Species,Country,UG,distribution uncertain,EU
9643,Species,Country,MZ,distribution uncertain,EU
9643,Species,Country,SO,distribution uncertain,EU
9643,Species,Country,TZ,distribution uncertain,EU
9644,Species,Country,EG,distribution uncertain,EU
9824,Species,Country,EC,distribution uncertain,"CITES,EU"
10037,Species,Country,BD,distribution uncertain,"CITES,EU"
10037,Species,Country,CN,distribution uncertain,"CITES,EU"
10037,Species,Country,MY,distribution uncertain,"CITES,EU"
10043,Species,Country,BI,distribution uncertain,"EU,CMS"
10043,Species,Country,CF,distribution uncertain,"EU,CMS"
10043,Species,Country,CM,distribution uncertain,"EU,CMS"
10043,Species,Country,MZ,distribution uncertain,"EU,CMS"
10043,Species,Country,RW,distribution uncertain,"EU,CMS"
10046,Species,Territory,BM,distribution uncertain,CMS
10099,Species,Country,MK,distribution uncertain,CMS
10848,Species,Country,AF,distribution uncertain,CMS
10848,Species,Country,SY,distribution uncertain,CMS
10883,Species,Country,AO,distribution uncertain,EU
10883,Species,Country,CF,distribution uncertain,EU
10883,Species,Country,CM,distribution uncertain,EU
10883,Species,Country,GH,distribution uncertain,EU
10883,Species,Country,NG,distribution uncertain,EU
10883,Species,Country,SD1,distribution uncertain,EU
10883,Species,Country,UG,distribution uncertain,EU
10885,Species,Country,BI,distribution uncertain,EU
10885,Species,Country,GQ,distribution uncertain,EU
10885,Species,Country,GW,distribution uncertain,EU
10885,Species,Country,RW,distribution uncertain,EU
10885,Species,Country,TZ,distribution uncertain,EU
10895,Species,Country,HN,distribution uncertain,EU
10896,Species,Country,AO,distribution uncertain,"EU,CMS"
10896,Species,Country,BI,distribution uncertain,"EU,CMS"
10896,Species,Country,BJ,distribution uncertain,"EU,CMS"
10896,Species,Country,BW,distribution uncertain,"EU,CMS"
10896,Species,Country,CF,distribution uncertain,"EU,CMS"
10896,Species,Country,CG,distribution uncertain,"EU,CMS"
10896,Species,Country,CM,distribution uncertain,"EU,CMS"
10896,Species,Country,MZ,distribution uncertain,"EU,CMS"
10896,Species,Country,NA,distribution uncertain,"EU,CMS"
10896,Species,Country,SO,distribution uncertain,"EU,CMS"
10896,Species,Country,TG,distribution uncertain,"EU,CMS"
10992,Species,Country,JO,distribution uncertain,"CITES,EU"
11294,Species,Country,AD,distribution uncertain,EU
11294,Species,Country,BI,distribution uncertain,EU
11299,Species,Country,AD,distribution uncertain,EU
11308,Species,Territory,SJ,distribution uncertain,CMS-AEWA
11313,Species,Country,LB,distribution uncertain,"EU,CMS-AEWA"
11315,Species,Country,AO,distribution uncertain,CMS-AEWA
11315,Species,Country,BI,distribution uncertain,CMS-AEWA
11315,Species,Country,BJ,distribution uncertain,CMS-AEWA
11315,Species,Country,CM,distribution uncertain,CMS-AEWA
11315,Species,Country,MZ,distribution uncertain,CMS-AEWA
11315,Species,Country,NE,distribution uncertain,CMS-AEWA
11315,Species,Country,NG,distribution uncertain,CMS-AEWA
11315,Species,Country,RW,distribution uncertain,CMS-AEWA
11315,Species,Country,SL,distribution uncertain,CMS-AEWA
