LAW_NUM,RANK_NAME,REC_ID,LISTING,EFFECTIVE_FROM,PARTY_ISO2,IS_CURRENT,HASH_NOTE,POPULATIONS_ISO2,EXCLUDEDpopulations_ISO,IS_INCLUSION,INCLUDED_IN,RANK,EXCLUDED_REC_IDS,FULL_NOTE_EN
29,SPECIES,12392,A,18/12/2000,,0,,,"BW,NA,ZA,ZW",0,,,,"All populations except those of Botswana, Namibia, South Africa and Zimbabwe."
99,SPECIES,12392,B,27/11/1997,,0,,"BW,NA,ZA",,0,,,,"Populations of Botswana, Namibia and Zimbabwe. See note relating to CITES II."
99,SPECIES,12392,A,27/11/1997,,0,,,"BW,NA,ZA",0,,,,"All populations except those of Botswana, Namibia and Zimbabwe."
8,SPECIES,12392,A,01/06/1997,,0,,,,0,,,,
82,SPECIES,12414,DELD,30/08/2003,,0,,,,0,,,,
29,SPECIES,12414,D,18/12/2000,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
8,SPECIES,12414,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
83,SPECIES,12414,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
140,SPECIES,12419,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,12419,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,12419,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,12419,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,12419,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,12419,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,12419,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,12419,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,12419,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,70674,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,70674,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,70674,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,70674,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,70674,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,70674,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,70674,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,70674,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,70674,A,01/06/1997,,0,,,,0,,,,
140,SUBFAMILY,1,B,15/12/2012,,0,,,,0,,,,
139,SUBFAMILY,1,B,14/02/2012,,0,,,,0,,,,
138,SUBFAMILY,1,B,15/08/2010,,0,,,,0,,,,
137,SUBFAMILY,1,B,22/05/2009,,0,,,,0,,,,
100,SUBFAMILY,1,B,11/04/2008,,0,,,,0,,,,
98,SUBFAMILY,1,B,22/08/2005,,0,,,,0,,,,
82,SUBFAMILY,1,B,30/08/2003,,0,,,,0,,,,
29,SUBFAMILY,1,B,18/12/2000,,0,,,,0,,,,
8,SUBFAMILY,1,B,01/06/1997,,0,,,,0,,,,
140,SPECIES,18439,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,18439,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,18439,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,18439,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,18439,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,18439,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,18439,B,30/08/2003,,0,,,,0,,,,
29,SPECIES,18439,B,18/12/2000,,0,,,,0,,,,
8,SPECIES,18439,B,01/06/1997,,0,,,,0,,,,
140,SPECIES,28567,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,28567,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,28567,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,28567,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,28567,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,28567,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,28567,B,30/08/2003,,0,,,,0,,,,
29,SPECIES,28567,B,18/12/2000,,0,,,,0,,,,
8,SPECIES,28567,B,01/06/1997,,0,,,,0,,,,
140,SPECIES,18440,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,18440,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,18440,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,18440,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,18440,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,18440,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,18440,B,30/08/2003,,0,,,,0,,,,
29,SPECIES,18440,B,18/12/2000,,0,,,,0,,,,
8,SPECIES,18440,B,01/06/1997,,0,,,,0,,,,
140,SPECIES,18441,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,18441,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,18441,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,18441,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,18441,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,18441,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,18441,B,30/08/2003,,0,,,,0,,,,
29,SPECIES,18441,B,18/12/2000,,0,,,,0,,,,
8,SPECIES,18441,B,01/06/1997,,0,,,,0,,,,
140,SPECIES,12519,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,12519,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,12519,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,12519,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,12519,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,12519,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,12519,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,12519,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,12519,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,12520,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,12520,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,12520,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,12520,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,12520,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,12520,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,12520,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,12520,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,12520,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,12559,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,12559,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,12559,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,12559,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,12559,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,12559,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,12559,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,12559,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,12559,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,12588,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,12588,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,12588,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,12588,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,12588,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,12588,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,12588,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,12588,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,12588,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,12589,C,15/12/2012,US,0,,,,0,,,,
139,SPECIES,12589,C,14/02/2012,US,0,,,,0,,,,
138,SPECIES,12589,C,15/08/2010,US,0,,,,0,,,,
137,SPECIES,12589,C,22/05/2009,US,0,,,,0,,,,
100,SPECIES,12589,C,11/04/2008,US,0,,,,0,,,,
140,SPECIES,12650,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,12650,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,12650,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,12650,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,12650,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,12650,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,12650,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,12650,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,12650,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,12651,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,12651,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,12651,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,12651,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,12651,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,12651,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,12651,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,12651,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,12651,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,12696,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,12696,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,12696,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,12696,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,12696,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,12696,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,12696,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,12696,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,12696,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,101250,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,101250,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,101250,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,101250,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,101250,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,101250,B,22/08/2005,,0,,,,0,,,,
140,SPECIES,32267,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,32267,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,32267,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,32267,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,32267,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,32267,B,22/08/2005,,0,,,,0,,,,
100,SPECIES,12714,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,12714,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,12714,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,12714,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,12714,C,01/06/1997,GH,0,,,,0,,,,
100,SPECIES,12717,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,12717,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,12717,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,12717,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,12717,C,01/06/1997,GH,0,,,,0,,,,
100,SPECIES,12718,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,12718,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,12718,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,12718,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,12718,C,01/06/1997,GH,0,,,,0,,,,
100,SPECIES,12719,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,12719,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,12719,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,12719,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,12719,C,01/06/1997,GH,0,,,,0,,,,
100,SPECIES,12720,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,12720,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,12720,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,12720,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,12720,C,01/06/1997,GH,0,,,,0,,,,
100,SPECIES,12752,DELC,11/04/2008,GH,0,,,,0,,,,
98,SPECIES,12752,C,22/08/2005,GH,0,,,,0,,,,
82,SPECIES,12752,C,30/08/2003,GH,0,,,,0,,,,
29,SPECIES,12752,C,18/12/2000,GH,0,,,,0,,,,
8,SPECIES,12752,C,01/06/1997,GH,0,,,,0,,,,
140,SPECIES,12753,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,12753,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,12753,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,12753,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,12753,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,12753,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,12753,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,12753,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,12753,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,12754,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,12754,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,12754,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,12754,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,12754,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,12754,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,12754,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,12754,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,12754,A,01/06/1997,,0,,,,0,,,,
140,Genus,2739,B,15/12/2012,,0,,,,0,,,,"A zero annual export quota has been established for <i>Manis crassicaudata, M. culionensis, M. javanica</i> and <i>M. pentadactyla</i> for specimens removed from the wild and traded for primarily commercial purposes"
139,Genus,2739,B,14/02/2012,,0,,,,0,,,,"A zero annual export quota has been established for <i>Manis crassicaudata, M. culionensis, M. javanica</i> and <i>M. pentadactyla</i> for specimens removed from the wild and traded for primarily commercial purposes"
138,Genus,2739,B,15/08/2010,,0,,,,0,,,,"A zero annual export quota has been established for <i>Manis crassicaudata, M. culionensis, M. javanica</i> and <i>M. pentadactyla</i> for specimens removed from the wild and traded for primarily commercial purposes"
137,Genus,2739,B,22/05/2009,,0,,,,0,,,,"A zero annual export quota has been established for <i>Manis crassicaudata, M. culionensis, M. javanica</i> and <i>M. pentadactyla</i> for specimens removed from the wild and traded for primarily commercial purposes"
100,Genus,2739,B,11/04/2008,,0,,,,0,,,,"A zero annual export quota has been established for <i>Manis crassicaudata, M. culionensis, M. javanica</i> and <i>M. pentadactyla</i> for specimens removed from the wild and traded for primarily commercial purposes"
98,Genus,2739,B,22/08/2005,,0,,,,0,,,,"A zero annual export quota has been established for <i>Manis crassicaudata, M. javanica</i> and <i>M. pentadactyla</i> for specimens removed from the wild and traded for primarily commercial purposes"
82,Genus,2739,B,30/08/2003,,0,,,,0,,,,"A zero annual export quota has been established for <i>Manis crassicaudata, M. javanica</i> and <i>M. pentadactyla</i> for specimens removed from the wild and traded for primarily commercial purposes"
29,Genus,2739,B,18/12/2000,,0,,,,0,,,,"A zero annual export quota has been established for <i>Manis crassicaudata, M. javanica</i> and <i>M. pentadactyla</i> for specimens removed from the wild and traded for primarily commercial purposes"
140,Genus,2742,B,15/12/2012,,0,,,,0,,,,
139,Genus,2742,B,14/02/2012,,0,,,,0,,,,
138,Genus,2742,B,15/08/2010,,0,,,,0,,,,
137,Genus,2742,B,22/05/2009,,0,,,,0,,,,
100,Genus,2742,B,11/04/2008,,0,,,,0,,,,
98,Genus,2742,B,22/08/2005,,0,,,,0,,,,
82,Genus,2742,B,30/08/2003,,0,,,,0,,,,
29,Genus,2742,B,18/12/2000,,0,,,,0,,,,
8,Genus,2742,B,01/06/1997,,0,,,,0,,,,
140,SPECIES,12825,C,15/12/2012,IN,0,,,,0,,,,
139,SPECIES,12825,C,14/02/2012,IN,0,,,,0,,,,
138,SPECIES,12825,C,15/08/2010,IN,0,,,,0,,,,
137,SPECIES,12825,C,22/05/2009,IN,0,,,,0,,,,
100,SPECIES,12825,C,11/04/2008,IN,0,,,,0,,,,
98,SPECIES,12825,C,22/08/2005,IN,0,,,,0,,,,
82,SPECIES,12825,C,30/08/2003,IN,0,,,,0,,,,
29,SPECIES,12825,C,18/12/2000,IN,0,,,,0,,,,
8,SPECIES,12825,C,01/06/1997,IN,0,,,,0,,,,
140,SPECIES,12826,C,15/12/2012,IN,0,,,,0,,,,
139,SPECIES,12826,C,14/02/2012,IN,0,,,,0,,,,
138,SPECIES,12826,C,15/08/2010,IN,0,,,,0,,,,
137,SPECIES,12826,C,22/05/2009,IN,0,,,,0,,,,
100,SPECIES,12826,C,11/04/2008,IN,0,,,,0,,,,
98,SPECIES,12826,C,22/08/2005,IN,0,,,,0,,,,
82,SPECIES,12826,C,30/08/2003,IN,0,,,,0,,,,
29,SPECIES,12826,C,18/12/2000,IN,0,,,,0,,,,
8,SPECIES,12826,C,01/06/1997,IN,0,,,,0,,,,
140,SPECIES,12845,C,15/12/2012,IN,0,,,,0,,,,
139,SPECIES,12845,C,14/02/2012,IN,0,,,,0,,,,
138,SPECIES,12845,C,15/08/2010,IN,0,,,,0,,,,
137,SPECIES,12845,C,22/05/2009,IN,0,,,,0,,,,
100,SPECIES,12845,C,11/04/2008,IN,0,,,,0,,,,
98,SPECIES,12845,C,22/08/2005,IN,0,,,,0,,,,
82,SPECIES,12845,C,30/08/2003,IN,0,,,,0,,,,
29,SPECIES,12845,C,18/12/2000,IN,0,,,,0,,,,
8,SPECIES,12845,C,01/06/1997,IN,0,,,,0,,,,
140,SUBSPECIES,12846,C,15/12/2012,IN,0,,,,0,,,,
139,SUBSPECIES,12846,C,14/02/2012,IN,0,,,,0,,,,
138,SUBSPECIES,12846,C,15/08/2010,IN,0,,,,0,,,,
137,SUBSPECIES,12846,C,22/05/2009,IN,0,,,,0,,,,
100,SUBSPECIES,12846,C,11/04/2008,IN,0,,,,0,,,,
98,SUBSPECIES,12846,C,22/08/2005,IN,0,,,,0,,,,
82,SUBSPECIES,12846,C,30/08/2003,IN,0,,,,0,,,,
29,SUBSPECIES,12846,C,18/12/2000,IN,0,,,,0,,,,
8,SUBSPECIES,12846,C,01/06/1997,IN,0,,,,0,,,,
140,SPECIES,12847,C,15/12/2012,IN,0,,,,0,,,,
139,SPECIES,12847,C,14/02/2012,IN,0,,,,0,,,,
138,SPECIES,12847,C,15/08/2010,IN,0,,,,0,,,,
137,SPECIES,12847,C,22/05/2009,IN,0,,,,0,,,,
100,SPECIES,12847,C,11/04/2008,IN,0,,,,0,,,,
98,SPECIES,12847,C,22/08/2005,IN,0,,,,0,,,,
82,SPECIES,12847,C,30/08/2003,IN,0,,,,0,,,,
29,SPECIES,12847,C,18/12/2000,IN,0,,,,0,,,,
8,SPECIES,12847,C,01/06/1997,IN,0,,,,0,,,,
140,SPECIES,12876,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,12876,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,12876,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,12876,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,12876,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,12876,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,12876,B,30/08/2003,,0,,,,0,,,,
140,SPECIES,12877,C,15/12/2012,CN,0,,,,0,,,,
139,SPECIES,12877,C,14/02/2012,CN,0,,,,0,,,,
138,SPECIES,12877,C,15/08/2010,CN,0,,,,0,,,,
137,SPECIES,12877,C,22/05/2009,CN,0,,,,0,,,,
100,SPECIES,12877,C,11/04/2008,CN,0,,,,0,,,,
98,SPECIES,12877,C,22/08/2005,CN,0,,,,0,,,,
140,SPECIES,41888,C,15/12/2012,CN,0,,,,0,,,,
139,SPECIES,41888,C,14/02/2012,CN,0,,,,0,,,,
138,SPECIES,41888,C,15/08/2010,CN,0,,,,0,,,,
137,SPECIES,41888,C,22/05/2009,CN,0,,,,0,,,,
100,SPECIES,41888,C,11/04/2008,CN,0,,,,0,,,,
98,SPECIES,41888,C,22/08/2005,CN,0,,,,0,,,,
140,SPECIES,32268,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,32268,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,32268,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,32268,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,32268,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,32268,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,32268,B,30/08/2003,,0,,,,0,,,,
140,SPECIES,4656,C,15/12/2012,CN,0,,,,0,,,,
139,SPECIES,4656,C,14/02/2012,CN,0,,,,0,,,,
138,SPECIES,4656,C,15/08/2010,CN,0,,,,0,,,,
137,SPECIES,4656,C,22/05/2009,CN,0,,,,0,,,,
100,SPECIES,4656,C,11/04/2008,CN,0,,,,0,,,,
98,SPECIES,4656,C,22/08/2005,CN,0,,,,0,,,,
82,SPECIES,4656,D,30/08/2003,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
140,SPECIES,41890,C,15/12/2012,CN,0,,,,0,,,,
139,SPECIES,41890,C,14/02/2012,CN,0,,,,0,,,,
138,SPECIES,41890,C,15/08/2010,CN,0,,,,0,,,,
137,SPECIES,41890,C,22/05/2009,CN,0,,,,0,,,,
100,SPECIES,41890,C,11/04/2008,CN,0,,,,0,,,,
98,SPECIES,41890,C,22/08/2005,CN,0,,,,0,,,,
140,SPECIES,32258,C,15/12/2012,CN,0,,,,0,,,,
139,SPECIES,32258,C,14/02/2012,CN,0,,,,0,,,,
138,SPECIES,32258,C,15/08/2010,CN,0,,,,0,,,,
137,SPECIES,32258,C,22/05/2009,CN,0,,,,0,,,,
100,SPECIES,32258,C,11/04/2008,CN,0,,,,0,,,,
98,SPECIES,32258,C,22/08/2005,CN,0,,,,0,,,,
140,SPECIES,15026,C,15/12/2012,CN,0,,,,0,,,,
139,SPECIES,15026,C,14/02/2012,CN,0,,,,0,,,,
138,SPECIES,15026,C,15/08/2010,CN,0,,,,0,,,,
137,SPECIES,15026,C,22/05/2009,CN,0,,,,0,,,,
100,SPECIES,15026,C,11/04/2008,CN,0,,,,0,,,,
98,SPECIES,15026,C,22/08/2005,CN,0,,,,0,,,,
140,SUBSPECIES,12912,C,15/12/2012,GT,0,,,,0,,,,
139,SUBSPECIES,12912,C,14/02/2012,GT,0,,,,0,,,,
138,SUBSPECIES,12912,C,15/08/2010,GT,0,,,,0,,,,
137,SUBSPECIES,12912,C,22/05/2009,GT,0,,,,0,,,,
100,SUBSPECIES,12912,C,11/04/2008,GT,0,,,,0,,,,
98,SUBSPECIES,12912,C,22/08/2005,GT,0,,,,0,,,,
82,SUBSPECIES,12912,C,30/08/2003,GT,0,,,,0,,,,
29,SUBSPECIES,12912,C,18/12/2000,GT,0,,,,0,,,,
8,SUBSPECIES,12912,C,01/06/1997,GT,0,,,,0,,,,
82,SPECIES,12964,DELD,30/08/2003,,0,,,,0,,,,
29,SPECIES,12964,D,18/12/2000,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
8,SPECIES,12964,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
83,SPECIES,12964,D,01/06/1997,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
140,SPECIES,13038,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,13038,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,13038,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,13038,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,13038,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,13038,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,13038,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,13038,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,13038,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,13039,D,15/12/2012,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
139,SPECIES,13039,D,14/02/2012,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
138,SPECIES,13039,D,15/08/2010,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
137,SPECIES,13039,D,22/05/2009,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
100,SPECIES,13039,D,11/04/2008,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
98,SPECIES,13039,D,22/08/2005,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
82,SPECIES,13039,D,30/08/2003,,0,,,,0,,,,"Applies to live specimens and whole, or substantially whole, dead specimens only."
138,SPECIES,13050,DELC,15/08/2010,MY,0,,,,0,,,,
137,SPECIES,13050,C,22/05/2009,MY,0,,,,0,,,,
100,SPECIES,13050,C,11/04/2008,MY,0,,,,0,,,,
98,SPECIES,13050,C,22/08/2005,MY,0,,,,0,,,,
82,SPECIES,13050,C,30/08/2003,MY,0,,,,0,,,,
29,SPECIES,13050,C,18/12/2000,MY,0,,,,0,,,,
8,SPECIES,13050,C,01/06/1997,MY,0,,,,0,,,,
140,SPECIES,13053,B,15/12/2012,,0,,"BR,EC",,0,,,,"Population of Brazil. Population of Ecuador, subject to a zero annual quota until an annual export quota has been approved by the CITES Secretariat and the IUCN/SSC Crocodile Specialist Group"
140,SPECIES,13053,A,15/12/2012,,0,,,"BR,EC",0,,,,"Except for the population of Brazil, which is included in Annex B, and population of Ecuador, which is included in Annex B and is subject to a zero annual export quota until an annual export quota has been approved by the CITES Secretariat and the IUCN/SSC Crocodile Specialist Group"
139,SPECIES,13053,B,14/02/2012,,0,,"BR,EC",,0,,,,"Population of Brazil. Population of Ecuador, subject to a zero annual quota until an annual export quota has been approved by the CITES Secretariat and the IUCN/SSC Crocodile Specialist Group"
139,SPECIES,13053,A,14/02/2012,,0,,,"BR,EC",0,,,,"Except for the population of Brazil, which is included in Annex B, and population of Ecuador, which is included in Annex B and is subject to a zero annual export quota until an annual export quota has been approved by the CITES Secretariat and the IUCN/SSC Crocodile Specialist Group"
138,SPECIES,13053,B,15/08/2010,,0,,"BR,EC",,0,,,,"Population of Brazil. Population of Ecuador, subject to a zero annual quota until an annual export quota has been approved by the CITES Secretariat and the IUCN/SSC Crocodile Specialist Group"
138,SPECIES,13053,A,15/08/2010,,0,,,"BR,EC",0,,,,"Except for the population of Brazil, which is included in Annex B, and population of Ecuador, which is included in Annex B and is subject to a zero annual export quota until an annual export quota has been approved by the CITES Secretariat and the IUCN/SSC Crocodile Specialist Group"
137,SPECIES,13053,B,22/05/2009,,0,,"BR,EC",,0,,,,"Population of Brazil. Population of Ecuador, subject to a zero annual quota until an annual export quota has been approved by the CITES Secretariat and the IUCN/SSC Crocodile Specialist Group"
137,SPECIES,13053,A,22/05/2009,,0,,,"BR,EC",0,,,,"Except for the population of Brazil, which is included in Annex B, and population of Ecuador, which is included in Annex B and is subject to a zero annual export quota until an annual export quota has been approved by the CITES Secretariat and the IUCN/SSC Crocodile Specialist Group"
100,SPECIES,13053,B,11/04/2008,,0,,"BR,EC",,0,,,,"Population of Brazil. Population of Ecuador, subject to a zero annual quota until an annual export quota has been approved by the CITES Secretariat and the IUCN/SSC Crocodile Specialist Group"
100,SPECIES,13053,A,11/04/2008,,0,,,"BR,EC",0,,,,"Except for the population of Brazil, which is included in Annex B, and population of Ecuador, which is included in Annex B and is subject to a zero annual export quota until an annual export quota has been approved by the CITES Secretariat and the IUCN/SSC Crocodile Specialist Group"
