Kingdom,ComName,LanDesc,SpcRecID
Animalia,Yellow-breasted Capuchin,English,4074
Animalia,Golden-bellied Tufted Capuchin,English,4074
Animalia,Bay Duiker,English,4139
Animalia,Duiquero bayo,Spanish,4139
Animalia,Céphalophe bai,French,4139
Animalia,Céphalophe à bande dorsale noire,French,4139
Animalia,Jentink's Duiker,English,4140
Animalia,Duiquero de Jentink,Spanish,4140
Animalia,Céphalophe de Jentink,French,4140
Animalia,Blue Duiker,English,4143
Animalia,Duiquero azul,Spanish,4143
Animalia,Céphalophe bleu,French,4143
Animalia,Cefalofo azul,Spanish,4143
Animalia,Ogilby's Duiker,English,4148
Animalia,Duiquero de Ogilby,Spanish,4148
Animalia,Céphalophe d'Ogilby,French,4148
Animalia,Yellow-backed Duiker,English,4150
Animalia,Duiquero de lomo amarillo,Spanish,4150
Animalia,Céphalophe à dos jaune,French,4150
Animalia,Céphalophe géant,French,4150
Animalia,Cefalofo silvicultor,Spanish,4150
Animalia,Zebra Duiker,English,4153
Animalia,Banded Duiker,English,4153
Animalia,Zebra Antelope,English,4153
Animalia,Duiquero cebrado,Spanish,4153
Animalia,Céphalophe zèbré,French,4153
Animalia,Céphalophe rayé,French,4153
Animalia,Piebald Dolphin,English,4159
Animalia,Commerson's Dolphin,English,4159
Animalia,Jacobita,Spanish,4159
Animalia,Tunina overa,Spanish,4159
Animalia,Dauphin de Commerson,French,4159
Animalia,White-bellied Dolphin,English,4160
Animalia,Black Dolphin,English,4160
Animalia,Chilean Dolphin,English,4160
Animalia,Delfín negro,Spanish,4160
Animalia,Tunina de vientre blanco,Spanish,4160
Animalia,Dauphin noir du Chili,French,4160
Animalia,Benguela Dolphin,English,4161
Animalia,Heaviside's Dolphin,English,4161
Animalia,Tunina de Heaviside,Spanish,4161
Animalia,Dauphin de Heaviside,French,4161
Animalia,New Zealand Dolphin,English,4162
Animalia,White-headed Dolphin,English,4162
Animalia,Hector's Dolphin,English,4162
Animalia,Delfín de Héctor,Spanish,4162
Animalia,Tunina de Héctor,Spanish,4162
Animalia,Dauphin d'Hector,French,4162
Animalia,Northern Square-lipped Rhinoceros,English,4183
Animalia,Northern White Rhinoceros,English,4183
Animalia,Rinoceronte blanco del norte,Spanish,4183
Animalia,Rhinocéros blanc du Nord,French,4183
Animalia,Southern Square-lipped Rhinoceros,English,4184
Animalia,Southern White Rhinoceros,English,4184
Animalia,Rhinocéros blanc du sud,French,4184
Animalia,White Rhinoceros,English,4185
Animalia,Rinoceronte blanco,Spanish,4185
Animalia,Rhinocéros blanc,French,4185
Animalia,Grass Rhinoceros,English,4185
Animalia,Square-lipped Rhinoceros,English,4185
Animalia,Agile Mangabey,English,4198
Animalia,Cercocèbe agile,French,4198
Animalia,Mangabey agile,French,4198
Animalia,Tana River Mangabey,English,4200
Animalia,Mangabey crestado ventriblanco,Spanish,4200
Animalia,Mangabey de la Tana,French,4200
Animalia,Mangabey à crête,French,4200
Animalia,White-collared Mangabey,English,4201
Animalia,Collared Mangabey,English,4201
Animalia,Red-capped Mangabey,English,4201
Animalia,Mangabey de collar blanco,Spanish,4201
Animalia,Mangabey couronné,French,4201
Animalia,Sooty Mangabey,English,4205
Animalia,Mangabey enfumé,French,4205
Animalia,Golden-bellied Mangabey,English,4207
Animalia,Black-cheeked White-nosed Monkey,English,4212
Animalia,Schmidt's Guenon,English,4212
Animalia,Redtail Monkey,English,4212
Animalia,Red-tailed Monkey,English,4212
Animalia,Ascagne,French,4212
Animalia,Campbell's Monkey,English,4213
Animalia,Campbell's Guenon,English,4213
Animalia,Cercopithèque de Campbell,French,4213
Animalia,Moustached Monkey,English,4214
Animalia,Moustac bleu,French,4214
Animalia,Moustac,French,4214
Animalia,Moustac de Buffon,French,4214
Animalia,Diana Monkey,English,4215
Animalia,Diana Guenon,English,4215
Animalia,Diana,Spanish,4215
Animalia,Cercopithèque diane,French,4215
Animalia,Cercopiteco de Diana,Spanish,4215
Animalia,Dryas Monkey,English,4216
Animalia,Cercopithèque dryas,French,4216
Animalia,Dryas Guenon,English,4216
Animalia,Mono dryas,Spanish,4216
Animalia,White-throated Guenon,English,4217
Animalia,Red-bellied Guenon,English,4217
Animalia,Red-bellied Monkey,English,4217
Animalia,White-throated Monkey,English,4217
Animalia,Cercopithèque à ventre roux,French,4217
Animalia,Red-eared Monkey,English,4218
Animalia,Russet-eared Guenon,English,4218
Animalia,Mono de orejas rojas,Spanish,4218
Animalia,Red-eared Guenon,English,4218
Animalia,Moustac à oreilles rouges,French,4218
Animalia,Hocheur à nez rouge,French,4218
Animalia,Cercopithèque à tête de hibou,French,4219
Animalia,Owl-faced Monkey,English,4219
Animalia,Owl-faced Guenon,English,4219
Animalia,Cercopithèque d'Hamlyn,French,4219
Animalia,Mountain Monkey,English,4220
Animalia,L'Hoest's Monkey,English,4220
Animalia,Cercopithèque de l'Hoest,French,4220
Animalia,Cercopithèque à barbe en collier,French,4220
Animalia,Gentle Monkey,English,4221
Animalia,Blue Monkey,English,4221
Animalia,Diademed Monkey,English,4221
Animalia,Cercopithèque à diadème,French,4221
Animalia,Mona Monkey,English,4222
Animalia,Cercopithèque mone,French,4222
Animalia,De Brazza's Monkey,English,4223
Animalia,Cercopithèque de Brazza,French,4223
Animalia,Greater White-nosed Monkey,English,4224
Animalia,White-nosed Guenon,English,4224
Animalia,Putty-nosed Monkey,English,4224
Animalia,Spot-nosed Guenon,English,4224
Animalia,Hocheur,French,4224
Animalia,Cercopithèque à nez blanc proéminent,French,4224
Animalia,Blanc-nez,French,4224
Animalia,Hocheur blanc-nez du Bénin,French,4225
Animalia,Lesser White-nosed Monkey,English,4225
Animalia,Lesser White-nosed Guenon,English,4225
Animalia,Spot-nosed Monkey,English,4225
Animalia,Lesser Spot-nosed Guenon,English,4225
Animalia,Hocheur du Ghana,French,4225
Animalia,Crowned Monkey,English,4226
Animalia,Golden-bellied Guenon,English,4226
Animalia,Golden-bellied Monkey,English,4226
Animalia,Crowned Guenon,English,4226
Animalia,Mono coronado,Spanish,4226
Animalia,Mone,French,4226
Animalia,Guenon couronnée,French,4226
Animalia,Preuss's Monkey,English,4227
Animalia,Preuss's Guenon,English,4227
Animalia,Mono de Preuss,Spanish,4227
Animalia,Cercopithèque de Preuss,French,4227
Animalia,Cercopithèque de Sclater,French,4229
Animalia,White-throated Guenon,English,4229
Animalia,Mono de Sclater,Spanish,4229
Animalia,Sclater's Guenon,English,4229
Animalia,Sun-tailed Monkey,English,4230
Animalia,Sun-tailed Guenon,English,4230
Animalia,Mono del Gabón,Spanish,4230
Animalia,Cercopithèque à queue de soleil,French,4230
Animalia,Cercopithèque à queue dorée,French,4230
Animalia,Cercopithèque de Wolf,French,4231
Animalia,Wolf's Monkey,English,4231
Animalia,Mono de Wolf,Spanish,4231
Animalia,Mone de Wolf,French,4231
Animalia,Roloway Monkey,English,4232
Animalia,Sykes's Monkey,English,4234
Animalia,White-throated Monkey,English,4234
Animalia,Renard crabier,French,4248
Animalia,Common Zorro,English,4248
Animalia,Forest Fox,English,4248
Animalia,Zorro cangrejero,Spanish,4248
Animalia,Crab-eating Zorro,English,4248
Animalia,Zorro de monte,Spanish,4248
Animalia,Barasingha,English,4257
Animalia,Swamp Deer,English,4257
Animalia,Ciervo de Duvaucel,Spanish,4257
Animalia,Barasinga,Spanish,4257
Animalia,Barasingha,French,4257
Animalia,Barasinga,French,4257
Animalia,Cerf de Duvaucel,French,4257
Animalia,Bactrian Wapiti,English,4258
Animalia,Bactrian Deer,English,4258
Animalia,Bokharan Deer,English,4258
Animalia,Bactrian Red Deer,English,4258
Animalia,Ciervo bactriano,Spanish,4258
Animalia,Cerf du Turkestan,French,4258
Animalia,Cerf de Bactriane,French,4258
Animalia,Cerf rouge du Turkestan,French,4258
Animalia,Cerf élaphe du Turkestan,French,4258
Animalia,Ciervo del Turquestán,Spanish,4258
Animalia,Bukhara Deer,English,4258
Animalia,Barbary Red Deer,English,4259
Animalia,Barbary Deer,English,4259
Animalia,Barbary Stag,English,4259
Animalia,Atlas Deer,English,4259
Animalia,Ciervo de la Berberia,Spanish,4259
Animalia,Cerf de Barbarie,French,4259
Animalia,Kashmir Red Deer,English,4261
Animalia,Hangul,English,4261
Animalia,Kashmir Stag,English,4261
Animalia,Kashmir Deer,English,4261
Animalia,Ciervo de Cachemira,Spanish,4261
Animalia,Cerf élaphe du Cachemire,French,4261
Animalia,Hangul,French,4261
Animalia,Eld's Deer,English,4265
Animalia,Thamin,English,4265
Animalia,Brow-antlered Deer,English,4265
Animalia,Ciervo de Eld,Spanish,4265
Animalia,Cerf d'Eld,French,4265
Animalia,Pig-footed Bandicoot,English,4322
Animalia,Cangurito piedecerdo,Spanish,4322
Animalia,Bandicoot à pieds de porc,French,4322
Animalia,Bandicoot pieds de cochon,French,4322
Animalia,Bandicot de pies porcinos,Spanish,4322
Animalia,Andean Hairy Armadillo,English,4367
Animalia,Bolivian Hairy Armadillo,English,4367
Animalia,Armadillo peludo andino,Spanish,4367
Animalia,Quirquincho andino,Spanish,4367
Animalia,Hairy Armadillo,English,4367
Animalia,Tatou à neuf bandes,French,4367
Animalia,Greater Dwarf Lemur,English,4598
Animalia,Maki coligordo,Spanish,4598
Animalia,Gran Lémur ardilla,Spanish,4598
Animalia,Lémur enano mayor,Spanish,4598
Animalia,Grand cheirogale,French,4598
Animalia,Fat-tailed Dwarf Lemur,English,4599
Animalia,Maki coligordo,Spanish,4599
Animalia,Lémur ardilla coligrueso,Spanish,4599
Animalia,Lémur enano coligrueso,Spanish,4599
Animalia,Cheirogale moyen,French,4599
Animalia,Short-tailed Chinchilla,English,4651
Animalia,Chinchilla de cola corta,Spanish,4651
Animalia,Chinchilla à queue courte,French,4651
Animalia,Long-tailed Chinchilla,English,4652
Animalia,Chinchilla costina,Spanish,4652
Animalia,Chinchilla de cola larga,Spanish,4652
Animalia,Chinchilla à longue queue,French,4652
Animalia,Red-nosed Saki,English,4685
Animalia,White-nosed Saki,English,4685
Animalia,Saki nariblanco,Spanish,4685
Animalia,White-nosed Bearded Saki,English,4685
Animalia,Saki à nez blanc,French,4685
Animalia,Saki de nariz blanca,Spanish,4685
Animalia,Black Saki,English,4686
Animalia,Bearded Saki,English,4686
Animalia,Saki noir,French,4686
Animalia,Uta Hick's Bearded Saki,English,4688
Animalia,Savanna Monkey,English,4716
Animalia,Grivet Monkey,English,4716
Animalia,Hoffmann's Two-toed Sloth,English,4778
Animalia,Perezoso,Spanish,4778
Animalia,Unau,Spanish,4778
Animalia,Unau d'Hoffmann,French,4778
Animalia,Unau o perezoso de Hoffman,Spanish,4778
Animalia,Unau ,French,4778
Animalia,Paresseux d'Hoffmann,French,4778
Animalia,Maned Wolf,English,4819
Animalia,Lobo de crin,Spanish,4819
Animalia,Loup à crinière,French,4819
Animalia,African Civet,English,4940
Animalia,Cibeta africana,Spanish,4940
Animalia,Civette africaine,French,4940
Animalia,Civette d'Afrique,French,4940
Animalia,Civeta,Spanish,4940
Animalia,Civette,French,4940
Animalia,Angola Pied Colobus,English,5142
Animalia,Angolan Colobus,English,5142
Animalia,Angolan Black-and-white Colobus,English,5142
Animalia,Colobe,French,5142
Animalia,Eastern Black-and-white Colobus,English,5143
Animalia,Guereza,English,5143
Animalia,Magistrate Colobus,English,5143
Animalia,Colobo rojo guereza,Spanish,5143
Animalia,Colobe de l'Abyssinie,French,5143
Animalia,Colobe guéréza,French,5143
Animalia,Colobe à épaules blanches,French,5143
Animalia,Western Black-and-white Colobus,English,5144
Animalia,King Colobus,English,5144
Animalia,Colobo blanco y negro de África occidental,Spanish,5144
Animalia,Colobe blanc et noir d'Afrique occidentale,French,5144
Animalia,Colobe magistrat,French,5144
Animalia,Colobe à camail,French,5144
Animalia,Colobe à longs poils,French,5144
Animalia,Western Pied Colobus,English,5144
Animalia,Colobe noir,French,5145
Animalia,Guéréza noir,French,5145
Animalia,Black Colobus,English,5145
Animalia,Colobo negro,Spanish,5145
Animalia,White-thighed Black-and-white Colobus,English,5146
Animalia,Geoffroy's Pied Colobus,English,5146
Animalia,Patagonian Hog-nosed Skunk,English,5219
Animalia,Zorrino de la Patagonia,Spanish,5219
Animalia,Anas,Spanish,5219
Animalia,Zorrillo,Spanish,5219
Animalia,Chingue de la Patagonia,Spanish,5219
Animalia,Moufette de Patagonie,French,5219
Animalia,Moufette à nez de cochon,French,5219
Animalia,Humboldt's Hog-nosed Skunk,English,5219
Animalia,Mofeta de Patagonia,Spanish,5219
Animalia,Fossa,English,5760
Animalia,Gato fosa de Madagascar,Spanish,5760
Animalia,Cryptoprocte féroce,French,5760
Animalia,Fossa,French,5760
Animalia,Foussa,French,5760
Animalia,Fosa,English,5760
Animalia,North African Gundi,English,5792
Animalia,Gundi,English,5792
Animalia,Indian Wild Dog,English,5953
Animalia,Asiatic Wild Dog,English,5953
Animalia,Dhole,English,5953
Animalia,Red Dog,English,5953
Animalia,Perro salvaje asiático,Spanish,5953
Animalia,Cuon d'Asie,French,5953
Animalia,Dhole,French,5953
Animalia,Chien sauvage d'Asie,French,5953
Animalia,Cuon asiático,Spanish,5953
Animalia,Otter-civet,English,6082
Animalia,Cibeta nutria,Spanish,6082
Animalia,Civette-loutre de Sumatra,French,6082
Animalia,Civeta de Sumatra,Spanish,6082
Animalia,Sunda Otter-civet,English,6082
Animalia,Mexican Prairie Marmot,English,6089
Animalia,Mexican Prairie-dog,English,6089
Animalia,Perrito de las praderas,Spanish,6089
Animalia,Perrito llanero mexicano,Spanish,6089
Animalia,Chien de prairie du Mexique,French,6089
Animalia,Perrito de la pradera mexicano,Spanish,6089
Animalia,Mesopotamian Fallow Deer,English,6231
Animalia,Persian Fallow Deer,English,6231
Animalia,Gacela de Irán,Spanish,6231
Animalia,Dama pérsico,Spanish,6231
Animalia,Daim de Mésopotamie,French,6231
Animalia,Gamo de Mesopotamia,Spanish,6231
Animalia,Tsessebi,English,6235
Animalia,Tsessebe,English,6235
Animalia,Damalisque,French,6235
Animalia,Sassaby,French,6235
Animalia,Hirola,French,6235
Animalia,Sasabi ,Spanish,6235
Animalia,Tiang,Spanish,6235
Animalia,Bontebok,English,6236
Animalia,Bontebok,Spanish,6236
Animalia,Topi gacela,Spanish,6236
Animalia,Bontebok,French,6236
Animalia,Central American Agouti,English,6277
Animalia,Agoutí rojizo,Spanish,6277
Animalia,Agouti ponctué,French,6277
Animalia,Agutí de América Central,Spanish,6277
Animalia,Aye-aye,English,6302
Animalia,Aye-aye,Spanish,6302
Animalia,Aye-aye,French,6302
Animalia,Beluga,English,6335
Animalia,White Whale,English,6335
Animalia,Ballena blanca,Spanish,6335
Animalia,Bélouga,French,6335
Animalia,Dauphin blanc,French,6335
Animalia,Delphinaptère blanc,French,6335
Animalia,Saddle-backed Dolphin,English,6336
Animalia,Common Dolphin,English,6336
Animalia,Atlantic Dolphin,English,6336
Animalia,Pacific Dolphin,English,6336
Animalia,Delfín común,Spanish,6336
Animalia,Dauphin commun,French,6336
Animalia,Short-beaked Saddleback Dolphin,English,6336
Animalia,Long-beaked Common Dolphin,English,6337
Animalia,Bornean Smooth-tailed Treeshrew,English,6405
Animalia,Tupaya de Borneo,Spanish,6405
Animalia,Northern Smooth-tailed Treeshrew,English,6406
Animalia,Toupaïe murin,French,6406
Animalia,Mainland Slender-tailed Treeshrew,English,6406
Animalia,Tcharibbeena,English,6426
Animalia,Bennett's Tree-kangaroo,English,6426
Animalia,Dusty Tree-kangaroo,English,6426
Animalia,Canguro arborícola de Bennett,Spanish,6426
Animalia,Dendrolague de Bennett,French,6426
Animalia,Grizzled Tree-kangaroo,English,6431
Animalia,Canguro arborícola gris,Spanish,6431
Animalia,Dendrolague gris,French,6431
Animalia,Canguro arbóreo gris,Spanish,6431
Animalia,Boongary,English,6432
Animalia,Lumholtz's Tree-kangaroo,English,6432
Animalia,Canguro arborícola de Lumholtz,Spanish,6432
Animalia,Dendrolague de Lumholtz,French,6432
Animalia,Black Tree-kangaroo,English,6434
Animalia,Vogelkop Tree-kangaroo,English,6434
Animalia,Canguro arborícola negro,Spanish,6434
Animalia,Dendrolague noir,French,6434
Animalia,Canguro arbóreo negro,Spanish,6434
Animalia,White-throated Tree-kangaroo,English,6434
Animalia,Hairy Rhinoceros,English,6553
Animalia,Sumatran Rhinoceros,English,6553
Animalia,Rinoceronte de Sumatra,Spanish,6553
Animalia,Rhinocéros de Sumatra,French,6553
Animalia,Hook-lipped Rhinoceros,English,6557
Animalia,Black Rhinoceros,English,6557
Animalia,Rinoceronte negro,Spanish,6557
Animalia,Rhinocéros noir,French,6557
Animalia,Browse Rhinoceros,English,6557
Animalia,Phillips's Kangaroo-rat,English,6674
Animalia,Sea Cow,English,6909
Animalia,Dugong,English,6909
Animalia,Dugon,Spanish,6909
Animalia,Dugong,Spanish,6909
Animalia,Dugong,French,6909
Animalia,Dugongo,Spanish,6909
Animalia,Tayra,English,7085
Animalia,Ulamá,Spanish,7085
Animalia,Cabeza de viejo,Spanish,7085
Animalia,Gato cutarra,Spanish,7085
Animalia,Gato negro,Spanish,7085
Animalia,Hurón mayor,Spanish,7085
Animalia,Manco,Spanish,7085
Animalia,Tejón,Spanish,7085
Animalia,Tolumuco,Spanish,7085
Animalia,Ucati,Spanish,7085
Animalia,Tayra,French,7085
Animalia,Asian Elephant,English,7140
Animalia,Indian Elephant,English,7140
Animalia,Elefante asiático,Spanish,7140
Animalia,Eléphant d'Asie,French,7140
Animalia,Eléphant d'Inde,French,7140
Animalia,Garden Dormouse,English,7618
Animalia,Lérot,French,7618
Animalia,Lirón careto,Spanish,7618
Animalia,Sea Otter,English,7750
Animalia,Nutria del Kamtchatka,Spanish,7750
Animalia,Nutria marina,Spanish,7750
Animalia,Loutre de mer,French,7750
Animalia,California Sea Otter,English,7751
Animalia,Southern Sea Otter,English,7751
Animalia,Loutre de mer de Californie,French,7751
Animalia,Loutre de mer méridionale,French,7751
Animalia,Nutria de mar californiana,Spanish,7751
Animalia,Temminck's Giant Squirrel,English,7899
Animalia,Ebian's Palm Squirrel,English,7899
Animalia,Ardilla de palmera,Spanish,7899
Animalia,Écureuil des palmiers,French,7899
Animalia,Écureuil palmiste,French,7899
Animalia,Écureuil d'Ebi,French,7899
Animalia,Ardilla de las palmeras,Spanish,7899
Animalia,Western Palm Squirrel,English,7899
Animalia,African Wild Ass,English,7949
Animalia,African Ass,English,7949
Animalia,Asno salvaje de África,Spanish,7949
Animalia,Ane sauvage d'Afrique,French,7949
Animalia,Grevy's Zebra,English,7950
Animalia,Cebra de Grévy,Spanish,7950
Animalia,Zèbre de Grévy,French,7950
Animalia,Asian Wild Ass,English,7951
Animalia,Asiatic Wild Ass,English,7951
Animalia,Hemiono,Spanish,7951
Animalia,Ane sauvage d'Asie,French,7951
Animalia,Hémione,French,7951
Animalia,Kulan,English,7951
Animalia,Mongolian Wild Ass,English,7952
Animalia,Dziggetai,English,7952
Animalia,Hemiono mongol,Spanish,7952
Animalia,North Mongolian Kulan,English,7952
Animalia,Ane sauvage de Mongolie,French,7952
Animalia,Kiang,English,7953
Animalia,Ane sauvage du Tibet,French,7953
Animalia,Kiang,French,7953
Animalia,Kiang,Spanish,7953
Animalia,Hémione de l'Inde,French,7955
Animalia,Ghor-khar,English,7955
Animalia,Indian Wild Ass,English,7955
Animalia,Khur,English,7955
Animalia,Khur,Spanish,7955
Animalia,Hemiono indostánico,Spanish,7955
Animalia,Ane sauvage de l'Inde,French,7955
Animalia,Onagro de la India,Spanish,7955
Animalia,Mongolian Wild Horse,English,7956
Animalia,Przewalski's Horse,English,7956
Animalia,Takh,English,7956
Animalia,Caballo de Przewalski,Spanish,7956
Animalia,Caballo salvaje,Spanish,7956
Animalia,Przewalski's Wild Horse,English,7956
Animalia,Cheval de Przewalski,French,7956
Animalia,Hartmann's Mountain Zebra,English,7958
Animalia,Cebra de Hartmann,Spanish,7958
Animalia,Zèbre de Hartmann,French,7958
Animalia,Zèbre de montagne de Hartmann,French,7958
Animalia,Cape Mountain Zebra,English,7959
Animalia,Cebra montanesa del Cabo,Spanish,7959
Animalia,Zèbre de montagne du Cap,French,7959
Animalia,Cebra de montaña del Cabo,Spanish,7959
Animalia,Mountain Zebra,English,7960
Animalia,Patas Monkey,English,8073
Animalia,Patas,French,8073
Animalia,Rip-sack,English,8097
Animalia,Grey Whale,English,8097
Animalia,Devil-fish,English,8097
Animalia,Hard-head,English,8097
Animalia,Mussel-digger,English,8097
Animalia,Gray-back,English,8097
Animalia,Ballena gris,Spanish,8097
Animalia,Baleine grise,French,8097
Animalia,Baleine à six bosses,French,8097
Animalia,Southern Right Whale,English,8153
Animalia,Ballena franca,Spanish,8153
Animalia,Baleine australe,French,8153
Animalia,Right Whale,English,8154
Animalia,Black Right Whale,English,8154
Animalia,Northern Right Whale,English,8154
Animalia,Ballena franca del Norte,Spanish,8154
Animalia,Ballena,Spanish,8154
Animalia,Ballenga,Spanish,8154
Animalia,Baleine de Biscaye,French,8154
Animalia,Baleine des Basques,French,8154
Animalia,Baleine franche,French,8154
Animalia,Crowned Lemur,English,8199
Animalia,Lémur coronado,Spanish,8199
Animalia,Lémur à couronne,French,8199
Animalia,Brown Lemur,English,8200
Animalia,Lémur leonado,Spanish,8200
Animalia,Lémur brun,French,8200
Animalia,Maki brun,French,8200
Animalia,Black Lemur,English,8201
Animalia,Lémur negro,Spanish,8201
Animalia,Lémur macaco,French,8201
Animalia,Maki noir,French,8201
Animalia,Lémur noir,French,8201
Animalia,Mongoose Lemur,English,8202
Animalia,Lémur mangosta,Spanish,8202
Animalia,Lémur mongoz,French,8202
Animalia,Maki mongoz,French,8202
Animalia,Red-bellied Lemur,English,8203
Animalia,Lemur de vientre rojo,Spanish,8203
Animalia,Lémur à ventre rouge,French,8203
Animalia,White-fronted Brown Lemur,English,8204
Animalia,White-fronted Lemur,English,8204
Animalia,White-collared Lemur,English,8205
Animalia,White-collared Brown Lemur,English,8205
Animalia,Collared Brown Lemur,English,8206
Animalia,Red-collared Lemur,English,8206
Animalia,Red-fronted Lemur,English,8209
Animalia,Red-fronted Brown Lemur,English,8209
Animalia,Sanford's Brown Lemur,English,8210
Animalia,Sanford's Lemur,English,8210
Animalia,Western Needle-clawed Bushbaby,English,8265
Animalia,Western Needle-clawed Galago,English,8265
Animalia,Abolí,Spanish,8265
Animalia,Gálago elegante,Spanish,8265
Animalia,Galago élégant,French,8265
Animalia,Elegant Galago,English,8265
Animalia,Northern Needle-clawed Bushbaby,English,8266
Animalia,Northern Needle-clawed Galago,English,8266
Animalia,Slender Fanalouc,English,8327
Animalia,Falanouc,English,8327
Animalia,Malagasy Mongoose,English,8327
Animalia,Small-toothed Mongoose,English,8327
Animalia,Fanaloca,Spanish,8327
Animalia,Mangosta dentipequeno,Spanish,8327
Animalia,Euplère de Goudot,French,8327
Animalia,Chinese Desert Cat,English,8539
Animalia,Gato del desierto de China,Spanish,8539
Animalia,Gato de Biet,Spanish,8539
Animalia,Chat de Biet,French,8539
Animalia,Reed Cat,English,8540
Animalia,Jungle Cat,English,8540
Animalia,Swamp Cat,English,8540
Animalia,Gato de los pantanos,Spanish,8540
Animalia,Gato de la jungla,Spanish,8540
Animalia,Chat de jungle,French,8540
Animalia,Chat des marais,French,8540
Animalia,Sand Dune Cat,English,8541
Animalia,Sand Cat,English,8541
Animalia,Gato del Sahara,Spanish,8541
Animalia,Gato de las arenas,Spanish,8541
Animalia,Chat des sables,French,8541
Animalia,Small-spotted Cat,English,8542
Animalia,Black-footed Cat,English,8542
Animalia,Gato de pies negros,Spanish,8542
Animalia,Gato patinegro,Spanish,8542
Animalia,Chat à pieds noirs,French,8542
Animalia,Wild Cat,English,8543
Animalia,Gato silvestre,Spanish,8543
Animalia,Gato montés,Spanish,8543
Animalia,Wildcat,English,8543
Animalia,Chat orné,French,8543
Animalia,Chat sauvage,French,8543
Animalia,Chat sauvage,French,8543
Animalia,Gato montés,Spanish,8543
Animalia,Ethiopian Wild Cat,English,8544
Animalia,Northern African Wild Cat,English,8545
Animalia,Slender Blackfish,English,8551
Animalia,Pygmy Killer Whale,English,8551
Animalia,Orca pigmea,Spanish,8551
Animalia,Orque pygmée,French,8551
Animalia,Epaulard pygmée,French,8551
Animalia,Fanaloka,English,8668
Animalia,Malagasy Civet,English,8668
Animalia,Striped Civet,English,8668
Animalia,Cibeta de Madagascar,Spanish,8668
Animalia,Civette fossane,French,8668
Animalia,Civette malgache,French,8668
Animalia,Fossana,French,8668
Animalia,Fanaloka,French,8668
Animalia,Civeta,Spanish,8668
Animalia,Allen's Bushbaby,English,8785
Animalia,Allen's Galago,English,8785
Animalia,Gálago de Allen,Spanish,8785
Animalia,Galago d'Allen,French,8785
Animalia,Allen's Squirrel Galago,English,8785
Animalia,Bioko Allen's Bushbaby,English,8785
Animalia,Somali Bushbaby,English,8786
Animalia,Gálago etíope,Spanish,8786
Animalia,Somali Galago,English,8786
Animalia,Eastern Needle-clawed Bushbaby,English,8787
Animalia,Eastern Needle-clawed Galago,English,8787
Animalia,Lesser Needle-clawed Galago,English,8787
Animalia,Galago du Congo,French,8787
Animalia,Matschie's Galago,English,8787
Animalia,Dusky Bushbaby,English,8787
Animalia,Spectacled Galago,English,8787
Animalia,Lesser Bushbaby,English,8788
Animalia,Moholi Bushbaby,English,8788
Animalia,Mohol Galago,English,8788
Animalia,South African Lesser Galago,English,8788
Animalia,Senegal Galago,English,8789
Animalia,Lesser Galago,English,8789
Animalia,Lesser Bushbaby,English,8789
Animalia,Gálago de Senegal,Spanish,8789
Animalia,Galago du Sénégal,French,8789
Animalia,Senegal Bushbaby,English,8789
Animalia,Dwarf Galago,English,8791
Animalia,Demidoff's Galago,English,8791
Animalia,Dwarf Bushbaby,English,8791
Animalia,Gálago enano,Spanish,8791
Animalia,Demidoff's Dwarf Galago,English,8791
Animalia,Galago de Demidoff,French,8791
Animalia,Zanzibar Bushbaby,English,8792
Animalia,Zanzibar Galago,English,8792
Animalia,Gálago de Zanzíbar,Spanish,8792
Animalia,Thomas's Dwarf Galago,English,8793
Animalia,Thomas's Galago,English,8793
Animalia,Mozambique Galago,English,8794
Animalia,Grant's Dwarf Galago,English,8794
Animalia,Rondo Galago,English,8798
Animalia,Rondo Dwarf Galago,English,8798
Animalia,Allamand's Grison,English,8832
Animalia,Grison,French,8832
Animalia,Greater Grison,English,8832
Animalia,Tejón,Spanish,8832
Animalia,Hurón,Spanish,8832
Animalia,Hurón grange,Spanish,8832
Animalia,Grisón,Spanish,8832
Animalia,Grison d'Allemand,French,8832
Animalia,Cuvier's Gazelle,English,8967
Animalia,Edmi Gazelle,English,8967
Animalia,Idmi,English,8967
Animalia,Gazelle de Cuvier,French,8967
Animalia,Gacela de Cuvier,Spanish,8967
Animalia,Addra Gazelle,English,8968
Animalia,Dama Gazelle,English,8968
Animalia,Gazelle dama,French,8968
Animalia,Dorcas Gazelle,English,8969
Animalia,Gazelle dorcas,French,8969
Animalia,Gacela dorcas,Spanish,8969
Animalia,Mountain Gazelle,English,8970
Animalia,Gazelle d'Arabie,French,8970
Animalia,Edmi,French,8970
Animalia,Sand Gazelle,English,8972
Animalia,Rhim Gazelle,English,8972
Animalia,Slender-horned Gazelle,English,8972
Animalia,Gazelle leptocère,French,8972
Animalia,Rhim,French,8972
Animalia,Gazelle à cornes fines,French,8972
Animalia,Rhim,Spanish,8972
Animalia,Pacific Pilot Whale,English,9249
Animalia,Short-finned Pilot Whale,English,9249
Animalia,Caldrón negro,Spanish,9249
Animalia,Globicéphale tropical,French,9249
Animalia,Long-finned Pilot Whale,English,9250
Animalia,Caldrón negro,Spanish,9250
Animalia,Globicéphale commun,French,9250
Animalia,Gorilla,English,9404
Animalia,Gorila,Spanish,9404
Animalia,Gorille,French,9404
Animalia,Western Gorilla,English,9404
